frame,x,y,z,capsule_radius,angle_xy,angle_z,velocity
0,0.13137580999999976,0.10467498000000042,3.95380984,4.162428844971016,84.34107208251953,2.514251796070519,
1,0.6013770849999998,0.025704200000000288,3.516284555,4.162428844971016,71.0571060180664,11.517265723932269,30.807939813913215
2,1.357541845,-0.2036572200000002,3.12210265,4.162428844971016,52.85061264038086,9.034883682573794,42.04983490574292
3,1.80495078,-0.5254394950000005,2.65540259625,4.162428844971016,0.0,86.42376626306873,34.38898230301866
4,1.9553312699999998,-0.806724585,1.6353157287500002,4.162428844971016,157.08018493652344,87.27062443950692,50.89477854072603
5,1.71400585,-1.1577577999999997,0.6152288612500003,4.162428844971016,179.44476318359375,86.32973507346196,52.64090245595403
6,1.1852733149999999,-1.2572025450000002,-0.4048580062499998,4.162428844971016,98.57038116455078,3.013083545260811,54.91747195473704
7,0.4820525400000002,-1.0384455050000003,-1.056314625,4.162428844971016,89.57006072998047,0.7513324118430009,46.821168610524914
8,-0.3399818999999997,-0.9124485550000001,-1.245019925,4.162428844971016,97.71759796142578,6.417439307943023,40.60834287022245
9,-1.14874295,-0.8743305499999998,-1.3468618,4.162428844971016,90.58844757080078,12.011108361136108,38.85898647020541
10,-1.63493046,-0.7906927750000001,-0.7221334924999999,4.162428844971016,135.0,87.65420220651274,37.90604898744356
11,-1.6573390150000002,-0.6224390500000001,0.6364226425,4.162428844971016,50.51313781738281,86.93110397300924,65.19613233766792
12,-1.3752635100000004,-0.6456988249999998,1.540043475,4.162428844971016,79.61669921875,0.2107467742368061,45.09094404511763
13,-0.7294459100000004,-0.8457417349999998,1.95703204,4.162428844971016,70.36518859863281,10.302678717354198,37.82574324211108
14,0.07353099000000007,-1.0126539499999998,2.06293123,4.162428844971016,68.27506256103516,8.738658726997308,39.37856928047331
15,0.7648980700000005,-1.105611885,1.730778485,4.162428844971016,82.5318603515625,6.370237273416935,36.79184146839396
16,1.255704745,-1.0271739750000002,1.12328051,4.162428844971016,172.1331024169922,87.39482408767732,37.37708465216139
17,1.227621215,-0.786701715,0.2315706125,4.162428844971016,7.317710399627685,87.07153373551114,43.999642695576384
18,0.8616420250000001,-0.5156107349999997,-0.8276655024999999,4.162428844971016,98.61815643310548,12.663510722324009,54.90482869261849
19,0.3842029349999998,-0.3396532849999998,-1.359115125,4.162428844971016,95.47029113769533,11.458359454977128,35.036353330609465
20,-0.2302405300000001,-0.27359008500000037,-1.1951584899999999,4.162428844971016,110.0413818359375,41.24235150257707,30.445926053143637
21,-0.87195219,-0.3175982350000002,-0.967380245,4.162428844971016,132.49681091308594,15.17327585739446,32.493275101962745
22,-1.4427857199999998,-0.74338288,-0.38137088249999995,4.162428844971016,12.646337509155272,86.86020598087391,43.91680590479142
23,-1.4411839299999998,-1.1882370750000004,0.6666677525000001,4.162428844971016,56.315765380859375,8.514452421159612,54.2163885028962
24,-0.8099741349999996,-1.361879,1.312452935,4.162428844971016,61.84119415283203,9.904463992051495,43.78922473196251
25,-0.10527860500000008,-1.492258025,1.394875855,4.162428844971016,88.64531707763672,14.591706911341277,34.35139271101718
26,0.44569789499999946,-1.4162211950000003,1.160789225,4.162428844971016,100.46829223632812,4.17059264262764,28.735767586859776
27,0.8773150549999995,-1.13237765,0.8871205799999999,4.162428844971016,118.11688232421876,87.03587548915927,27.8380096320454
28,1.1290726899999997,-0.8074840399999998,0.30246457250000003,4.162428844971016,119.18024444580078,0.0,34.032144725473415
29,0.9726087249999997,-0.5155973999999999,-0.7089975224999999,4.162428844971016,71.9956283569336,9.550560142984517,50.68094930662666
30,0.3365212500000001,-0.29877866,-1.2440450533333332,4.162428844971016,94.31426239013672,8.973546744107153,40.9051084335316
31,-0.47213157999999966,-0.11367381500000029,-1.30267802,4.162428844971016,97.6499252319336,17.089176318052154,39.6017884765745
32,-1.230018565,0.043327909999999914,-1.3613109866666666,4.162428844971016,119.85773468017578,0.0,36.96170870444993
33,-1.80135217,-0.20430825999999946,-0.7825163175000001,4.162428844971016,165.24037170410156,87.21007228856767,40.48316550406775
34,-1.8290420250000001,-0.6716639,0.4337059875,4.162428844971016,41.34346389770508,3.0457243136423613,62.05813815539006
35,-1.33835834,-1.0033022450000004,1.32625605,4.162428844971016,65.44966888427734,13.462251240399645,51.007982227769645
36,-0.6640722349999999,-1.2260423350000003,1.81005306,4.162428844971016,74.34915161132812,0.5789449776085619,40.917328464221896
37,0.12129492499999994,-1.302939485,1.86055692,4.162428844971016,73.88287353515625,9.54981183554424,37.65415443134901
38,0.84278919,-1.3898255600000002,1.409731065,4.162428844971016,34.65725326538086,86.9315322888523,40.723254818076036
39,1.2430694400000002,-1.4990764750000007,0.797121765,4.162428844971016,135.0,87.63880680024474,35.233274941059804
40,1.06266695,-1.4239182900000005,0.06001464999999995,4.162428844971016,71.6197738647461,0.0,36.31309772120198
41,0.52894555,-1.092252535,-0.79292421,4.162428844971016,76.12493133544922,16.583258504529333,50.4484516044594
42,-0.093099885,-0.7019685849999999,-1.19673345,4.162428844971016,70.66717529296875,6.403009349955601,39.907034460273074
43,-0.715748305,-0.3804007999999999,-1.1712091500000001,4.162428844971016,85.41036224365234,11.761124252648601,33.39274926283542
44,-1.4578430999999998,-0.16608626500000012,-0.6677711025,4.162428844971016,16.845033645629883,87.27186785853684,43.90479476160764
45,-1.9219322999999997,-0.14417968000000014,0.3333767724999999,4.162428844971016,1.503174066543579,87.28485149172674,52.557187331770315
46,-1.693185425,-0.38543970999999955,1.2494552349999999,4.162428844971016,28.5263614654541,9.534239828699892,46.40674173875794
47,-1.0989953550000005,-0.7262898749999995,1.7911647949999998,4.162428844971016,56.19352722167969,4.190067826087618,41.58672389930383
48,-0.2953710550000004,-1.07984482,2.043574865,4.162428844971016,59.14922332763672,6.8287718567186735,43.50108706963562
49,0.4876123599999995,-1.3246647649999996,1.9692141399999996,4.162428844971016,85.48395538330078,3.039523405610355,39.225187169982505
50,1.1516067999999997,-1.353555155,1.3203409999999998,4.162428844971016,99.00779724121094,87.41466978541489,44.23088317854934
51,1.289862765,-1.2258241850000005,0.3057554549999998,4.162428844971016,90.88197326660156,0.0,49.13800595929503
52,0.9260339900000001,-0.9679838249999997,-0.8268008750000002,4.162428844971016,71.44410705566406,2.5203021685108244,57.961142456726016
53,0.35556143500000026,-0.6896148599999994,-1.6774687900000003,4.162428844971016,78.76197052001953,1.3378468730071826,50.54272610043954
54,-0.3475589249999995,-0.3821302099999997,-1.8751734950000003,4.162428844971016,79.261474609375,17.08770218873144,37.73677182631555
55,-1.0271085199999996,-0.0435275100000001,-1.5137432150000003,4.162428844971016,114.81383514404295,19.608229321722796,40.041681452504434
56,-1.6558355199999997,-0.1289897550000001,-0.6794055675000001,4.162428844971016,29.7735538482666,87.33478399550376,49.914229061244654
57,-1.9016177,-0.4329649099999999,0.43977925749999985,4.162428844971016,19.705602645874023,0.0,56.45186273131038
58,-1.6402437000000005,-0.6475065449999997,1.2874058699999997,4.162428844971016,50.642845153808594,9.082880003643542,43.456532228125376
59,-1.0332756650000001,-0.9585693749999997,1.8303891349999997,4.162428844971016,62.96295166015625,10.62198232104816,41.513353472458974
60,-0.20527291000000014,-1.188090855,2.0629090549999995,4.162428844971016,70.20795440673828,5.726964354074336,42.38721690634189
61,0.5404143499999998,-1.2693615999999999,1.6791875349999998,4.162428844971016,86.19844818115234,0.0,40.121601688667795
62,1.0518602500000003,-1.246919375,0.9859192099999998,4.162428844971016,151.92080688476562,87.4856622631697,41.03815857552569
63,1.04803465,-1.1366411050000003,0.22865330249999982,4.162428844971016,55.32272720336914,86.26619075404366,36.44109920630289
64,0.6301023649999995,-0.9762449100000001,-0.6219266125000003,4.162428844971016,70.77641296386719,3.563469101624792,45.770811432367466
65,-0.02141242500000029,-0.656059875,-1.1242155150000004,4.162428844971016,71.49594116210938,6.337411572887985,42.036700297301486
66,-0.8241315600000001,-0.2601488449999998,-1.4741357350000002,4.162428844971016,82.5760269165039,3.600069950141384,45.762566610734844
67,-1.55844714,-0.09809347499999976,-1.1720650233333334,4.162428844971016,135.01911298649026,,38.58988473267487
68,-2.074601145,-0.05474495499999987,-0.022081049999999935,4.162428844971016,6.60141658782959,87.21592510170198,60.059630043556076
69,-2.1144281300000003,-0.20902150499999994,1.1279029233333333,4.162428844971016,50.13713836669922,0.9868026291722104,55.28427014105007
70,-1.6780481600000001,-0.6062188500000003,1.8898723099999999,4.162428844971016,61.59458160400391,2.406698931385274,45.89227639208671
71,-0.8487129100000002,-1.0382040050000003,2.1025173749999997,4.162428844971016,65.65497589111328,2.462150761457639,45.665302494689534
72,0.07582172999999948,-1.3144696099999997,1.8869791949999999,4.162428844971016,74.88395690917969,4.176486824480447,47.08133773637747
73,0.8675487999999998,-1.4855421249999998,1.3246251449999997,4.162428844971016,73.8357925415039,0.0,46.955849295026745
74,1.3883884450000004,-1.61944295,0.7632532699999999,4.162428844971016,93.71046447753906,87.57073229019703,37.01877163030713
75,1.4299658150000005,-1.3391821550000003,0.07346277749999974,4.162428844971016,11.897899627685549,0.0,35.51007376642464
76,1.05374472,-0.8264618800000001,-0.8256708675000002,4.162428844971016,68.80648803710938,16.817831700496953,52.44294392961434
77,0.46865009499999966,-0.42898258999999994,-1.2978655150000002,4.162428844971016,79.28243255615234,3.71459351367717,40.49840542507566
78,-0.3278679050000002,-0.1131431850000002,-1.6642967100000003,4.162428844971016,101.64180755615234,28.262042245454584,44.37694838733357
79,-1.0764861800000003,0.014231909999999903,-1.6025951550000004,4.162428844971016,122.43092346191406,0.0,36.27999012404184
80,-1.7084505650000001,-0.13168377499999995,-0.6796880950000002,4.162428844971016,154.9491424560547,86.64539883224404,53.715210487549506
81,-1.99715454,-0.3896193649999997,0.3551161749999998,4.162428844971016,15.653931617736816,0.0,52.612057949459476
82,-1.7487515400000002,-0.7378523149999996,1.1469236924999997,4.162428844971016,43.487552642822266,6.941485618189143,42.855274632407635
83,-1.2899186900000004,-1.2187074649999996,1.6957344575,4.162428844971016,64.90264129638672,7.0408367850879205,41.04481581690165
84,-0.6021493100000002,-1.6140263,1.9242645799999998,4.162428844971016,78.68971252441406,4.359669698359334,39.311815809884834
85,0.11348700500000009,-1.7697753150000002,1.8969901949999999,4.162428844971016,82.91898345947266,2.973404038946077,34.89982369723898
86,0.7119382549999997,-1.81649054,1.5278155749999998,4.162428844971016,82.83454895019531,0.0,33.55761657532563
