LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID156492 ? ID156662,0,156492,156662,0.0078072929759890304,12.809281616957849,2.820043489727943,0.08835888736278333,3.994888085871935,26.568346320650683,15.418481775701391,0.0,
ID137119 ? ID137258,0,137119,137258,0.1443907367983896,90.39032561802244,12.127610313405771,0.3799878113813515,0.046998683363199234,24.154653555275928,14.299942242855185,0.0,
ID156797 ? ID156961,0,156797,156961,0.10545743492891493,83.41730909248962,10.364400085980309,0.32474210526033565,4.057552997022867,26.62954624886808,15.362315680007036,0.0,
ID158796 ? ID158959,0,158796,158959,0.10299113502065638,88.77200238596086,10.242488608032682,0.3209223192934022,4.464874919503927,26.242321972198102,16.64414160757987,0.0,
ID152348 ? ID152511,0,152348,152511,0.39058529480138615,55.42801757134973,19.946353503274704,0.6249682350338984,3.1489117853343487,25.333807172152497,14.891204990625766,0.0,
ID138912 ? ID139062,0,138912,139062,0.027509304522902855,94.8099718744455,5.293529928983447,0.16585929133727437,0.4229881502687931,23.556459081643936,15.476391016777773,0.0,
ID158173 ? ID158339,0,158173,158339,0.09339874856091905,92.09279495929444,9.753850528532578,0.30561208837498405,4.339545097202063,26.183626531941023,15.683202225591533,0.0,
ID141177 ? ID141322,0,141177,141322,0.11671312277077235,86.83803821152,10.903487047600695,0.3416330235366194,0.8929749839007854,23.635733377001493,15.628373651881972,0.0,
ID138181 ? ID138319,0,138181,138319,0.11517761700626206,45.39369296471798,10.831525134902313,0.3393782801038718,0.2663258723914623,23.685618882850207,15.106516465617261,0.0,
ID149486 ? ID149636,0,149486,149636,0.10277178861778002,56.28481676112739,10.231575773079959,0.3205803933770436,2.5535951294004917,25.281213114513008,14.579160866312304,0.0,
ID147318 ? ID147469,0,147318,147469,0.00398767824425298,45.605486379928564,2.0154202687758724,0.06314806603731409,2.1149407513439655,25.366631427190498,15.55512814165758,0.0,
ID151118 ? ID151274,0,151118,151274,0.007956574940183845,48.8729319515958,2.846876622846988,0.08919963531418637,2.8982521407306194,25.51938993658907,15.13378656418337,0.0,
