LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID124416,124416,2,1.0,16.499014501907745,8.889695429398765,0.0,0.4087328091263771,14,0.4231986070903959,1,,5477.577777777778,5493.0,5046.0,5782.0,246491.0,198.389251093639,-0.9739230593538988,-2062.378728877727,-0.016886586548218733,0.019289088731748744,0.6168468788243914,0.3593856752330434,0.8097137297206493,1.7163925034696985,0.5626500112530011,2.98079127754583,0.7957654191633855,0.9893617021276591,3.9738585178333197
ID124482,124482,2,1.0,13.44417417573969,8.186401261805024,0.0,0.49631841108202934,17,0.659715935902415,1,,5064.256637168141,5068.0,4872.0,5253.0,572261.0,76.62219218358976,-0.9752518542983243,-5209.130637112318,0.014011474444044528,-0.0058199430197224495,1.0008482388393791,0.4627288819272921,0.3047532885803146,2.1629258037034327,1.3673000273460005,4.791023575425424,0.7485435468260971,0.9617021276595741,4.097287102954848
ID124610,124610,2,1.0,13.422503805296914,4.708113116097255,0.0,0.6714896149933338,23,0.6611738734504917,1,,4621.805309734514,4628.0,3494.0,5519.0,522264.0,443.39660693670584,-0.975770875777386,-839.5748340909652,-0.014897821139549357,0.04533572431850412,0.9093545505706029,0.5286122021962012,2.5394510007050526,1.7202678008425623,1.3733500274670007,5.666344889311891,0.5375082009248132,0.8533834586466168,4.835177086860821
ID124677,124677,2,1.0,14.830852000160398,4.710444491548897,0.0,0.759075216948986,26,0.588760964218024,1,,4327.722222222223,4316.0,3784.0,4878.0,389495.0,238.92841426057643,-0.9768174016622673,-1526.4157886461012,-0.004710629845675704,0.006416768843037562,0.9931019494174781,0.3654375782464155,0.1571829721710502,2.717569315621468,1.0890000217800002,5.198047660963327,0.5064740960573031,0.9,4.981112069811553
ID124228,124228,2,1.0,14.467993341958849,4.609648572173578,0.0,0.20436640456318855,7,0.5320609955064667,1,,4754.44,4788.0,3710.0,5312.0,356583.0,348.32685954585963,-0.9751299462068144,-1070.3558120493035,-0.02601065963685164,0.002944136884919266,0.9796858126404072,0.342630399309393,0.18602811157749252,2.8593079149283462,0.8893500177870004,5.333622377791286,0.3928602182756908,0.7461928934010152,5.655694015425128
ID124745,124745,2,1.0,12.081465322279847,5.578571484357132,0.0,0.8466608189046383,29,0.5920228227752646,1,,5093.634408602151,5063.0,4248.0,5929.0,473708.0,401.20440374675314,-0.9732716046629518,-924.5986215464151,-0.0048921977244857475,0.0038346692592381537,0.813419332424491,0.45327510489706824,-0.8933835711847122,1.794537850494141,1.1011000220220006,4.067731452344411,0.8362422161886938,0.9945355191256827,3.8764919624618726
ID124171,124171,2,1.0,12.738000127379967,5.214458385477887,0.0,0.11678080260753632,4,0.5550891603953271,1,,5133.5875,5176.0,4538.0,5524.0,410687.0,213.6120163114852,-0.9737509709052358,-1783.035313241681,0.03972808336724096,0.028644817681824496,0.6790006860507534,0.5105948873156667,-1.4755565597211724,1.3298227281915038,0.9680000193600009,4.478866848710566,0.6063856661847259,0.8556149732620317,4.552295743516628
