LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID130881,130881,2,0.9300000071525574,13.84030878037843,8.194224067832922,0.0,0.759075216948986,26,0.6033004613260992,1,,5136.694736842105,5135.0,4846.0,5430.0,487986.0,116.88693151605325,-0.9772145591100263,-3769.4699666569104,-0.0045383282033539685,-0.002547042357858031,0.8809750008919501,0.4460000239551523,1.1798738393662946,1.9752801649637062,1.1434500228689997,4.725065108887231,0.6435932151624545,0.9219512195121954,4.4187476836325015
ID130688,130688,2,0.9700000286102295,13.597128341099335,11.777051399821655,0.0,0.35034240782260895,12,0.5003506075649011,1,,5185.396825396825,5162.0,4615.0,6505.0,326680.0,331.01084377922837,-0.9779257017949914,-1387.9976377554233,-0.04530266949612065,7.726862581695293E-4,0.6514038369149272,0.4492079847925001,2.7611880682905685,1.4501163357900375,0.7865000157299993,4.169185858007961,0.5685989950161131,0.8176100628930811,4.701125965271459
ID130756,130756,2,0.9800000190734863,7.72905668106414,11.446399485533165,0.0,0.49631841108202934,17,0.6389556073661261,1,,4880.735849056604,4894.0,3919.0,5857.0,517358.0,567.0282482572213,-0.9760579366595773,-701.8181994292365,0.01122139716024133,-0.05208716718030966,0.9317228933545384,0.498142078516466,0.8676801206578975,1.870395884100645,1.2826000256519998,5.164734019469672,0.604234038970159,0.8091603053435115,4.560393714347427
ID130916,130916,2,1.0,12.92191099613014,12.177698534475546,0.0,0.8466608189046383,29,0.7250769159407767,1,,5045.175182481752,5070.0,3699.0,6221.0,691189.0,652.8915649294548,-0.9762997846345725,-636.6431779354594,-0.06932333361734615,-0.02541108225303506,0.9713242954103839,0.5990786487083152,2.6082090500788015,1.6213635680468244,1.6516500330329997,6.97281334848695,0.4268859040671489,0.7279999999999995,5.425615645389558
ID130855,130855,2,0.9900000095367432,11.858157434313188,6.481831747986659,0.0,0.7006848156452179,24,0.7638781182413927,1,,5148.913907284768,5155.0,4813.0,5484.0,777486.0,145.64358049234906,-0.9779275596112159,-3132.640884685885,-1.5114805755779938E-4,0.006445928227976199,1.0354626445808868,0.6055864271059967,0.47206119927321577,1.7098511430138907,1.8331500366629998,5.910145310503295,0.6594950773002218,0.8938053097345136,4.365149808343984
ID130729,130729,2,0.9900000095367432,10.454492378275646,12.911401895118438,0.0,0.4379280097782612,15,0.5392513350368657,1,,5241.405405405405,5219.0,4778.0,5816.0,387864.0,255.5702149408297,-0.9763181791396927,-1691.0007261328926,0.04038584924612235,0.023469344697918153,0.8408793990117555,0.4305797461371423,0.2852703495856888,1.9529004941721764,0.9135500182710002,4.9607912973458275,0.4664877909238356,0.7823834196891188,5.190208339355405
ID130632,130632,2,0.6499999761581421,13.834645528417575,10.470673863572156,0.0,0.2627568058669567,9,0.3008511558006541,1,,5619.869565217391,5625.0,5418.0,5767.0,129257.0,76.83057177252607,-0.9765699732953677,-6097.513206353145,0.018629589768088782,-0.028214859504241074,0.42462083042689075,0.2594638427385305,0.647482398296245,1.636531803218508,0.28435000568700075,3.4337365201330616,0.30306038475662456,0.6527777777777791,6.439325028188514
