LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID133559 ? ID133578,0,133559,133578,1.026456969442968,19.39713723839318,34.70235190541304,1.0131421269708254,0.5985016133636236,13.653919794909882,8.389312958620891,0.0,
ID133519 ? ID133539,0,133519,133539,1.1811336532819852,15.659801223870112,37.22528723229291,1.0867997300708099,0.5401112120598555,14.342855589621902,10.283943945867495,0.0,
ID133169 ? ID133178,0,133169,133178,1.3858598848539518,NaN,40.3225693500652,1.1772255029746646,0.01459760032594204,10.823761076053177,8.005784178056778,0.0,
ID133194 ? ID133207,0,133194,133207,1.1121870502435225,10.684149232991675,36.12247112854403,1.0546027926397323,0.0729880016297102,10.554365976696495,9.662757725735549,0.0,
ID133438 ? ID133461,0,133438,133461,1.0116946985548076,14.901287998016521,34.45190751603135,1.0058303527706884,0.42333040945231915,11.527529182139727,10.988670618848044,0.0,
ID133647 ? ID133663,0,133647,133663,1.0096950908973679,7.844191163776006,34.41784369610446,1.0048358527129533,0.7152824159711599,10.675292593403373,9.442443775639799,0.0,
ID133292 ? ID133310,0,133292,133310,1.0281621324775516,2.794078711133359,34.73116393311319,1.013983299900719,0.2189640048891306,14.674957346296111,9.596074292305982,0.0,
ID133398 ? ID133420,0,133398,133420,1.4212518836695138,13.115697246670788,40.8342010042656,1.1921626917789006,0.364940008148551,11.173313689912714,8.82127399013848,0.0,
ID133623 ? ID133647,0,133623,133647,0.6531450991162582,23.1437466318569,27.68173914574444,0.8081739287531231,0.6860872153192759,11.095180668883483,8.64567292241071,0.0,
ID133310 ? ID133330,0,133310,133330,0.7478889255533548,30.480530843426987,29.621502719129303,0.8648057154953098,0.24815920554101467,14.786247470865774,8.75486585978349,0.0,
ID133270 ? ID133292,0,133270,133292,1.3960307013032076,18.841536597423882,40.470262399577365,1.1815374311900608,0.1897688042372465,14.07153188674703,10.51202384795069,0.0,
ID133376 ? ID133398,0,133376,133398,1.0692021016124702,13.64219853257526,35.4175436209005,1.0340222926090472,0.3357448074966669,11.862537815975093,7.973153905025381,0.0,
ID133247 ? ID133270,0,133247,133270,1.1205072885747214,22.30537062733791,36.25733493796772,1.0585401686165345,0.16057360358536243,13.240789147390792,11.199120870886652,0.0,
ID133478 ? ID133497,0,133478,133497,0.19869622111190377,14.895567453241162,15.268041769320465,0.4457535430166582,0.4817208107560873,13.120362380618733,11.814718168823628,0.0,
ID133420 ? ID133438,0,133420,133438,1.6842106612755752,25.916964394474345,44.451532856962864,1.2977714210428488,0.39413520880043507,11.046825260796346,9.97143253762867,0.0,
ID133663 ? ID133681,0,133663,133681,1.708024907411799,29.91900464325761,44.76469557192271,1.3069142693427902,0.744477616623044,10.79538294849631,10.484872525024635,0.0,
ID133461 ? ID133478,0,133461,133478,1.3028231861467847,16.558429256985455,39.0959053955767,1.1414128026909391,0.4525256101042032,12.372049372744941,11.599955238732266,0.0,
ID133601 ? ID133623,0,133601,133623,1.4641871651944607,14.78336734335394,41.446401844175426,1.21003601813932,0.6568920146673918,11.908256286677585,8.145907368213532,0.0,
ID133357 ? ID133376,0,133357,133376,1.0040493507627486,30.59590872875207,34.321484610208465,1.0020226298655877,0.30654960684478283,12.744339641651894,7.505986574251407,0.0,
ID133207 ? ID133231,0,133207,133231,1.351035325807199,11.775417318876485,39.81272352341587,1.1623404517641116,0.10218320228159428,11.086434222956612,10.6165653195579,0.0,
ID133231 ? ID133247,0,133231,133247,1.8147862405988857,22.188485344574783,46.142516323250796,1.3471400226401433,0.13137840293347836,12.100890576126456,11.23837230916124,0.0,
ID133681 ? ID133705,0,133681,133705,1.2814505823811935,13.913678750082632,38.77389831196468,1.1320117412735582,0.7736728172749281,11.54543169787312,11.414561336187845,0.0,
ID133539 ? ID133559,0,133539,133559,1.318455543633384,21.511529123453535,39.32975861053689,1.1482401942247902,0.5693064127117395,14.271447039671642,9.223429115552616,0.0,
ID133578 ? ID133601,0,133578,133601,0.5844141562349332,16.567560005544067,26.184778182332376,0.7644698530582702,0.6276968140155077,12.867216078959988,8.03343601162685,0.0,
ID133497 ? ID133519,0,133497,133519,1.738293160044496,28.203406114899423,45.15959581141937,1.3184434610723723,0.5109160114079714,13.774258940379607,11.308353575421556,0.0,
ID133178 ? ID133194,0,133178,133194,0.6107600308504472,30.601810623780437,26.76848792168519,0.7815113760211345,0.04379280097782612,10.377761059555127,8.772952284921898,0.0,
ID133330 ? ID133357,0,133330,133357,2.962252095415997,20.933865483028672,58.95213570958346,1.7211194308983897,0.27735440619289875,13.931313782640121,7.857023418211557,0.0,
