LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID132802,132802,1,1.0,18.850238283740463,8.399095322086191,0.0,0.6714896149933338,23,0.8610594156166348,1,,5080.217616580311,5004.0,3939.0,6060.0,980482.0,381.34717928204617,-0.9746839168887016,-1025.7914161608796,-0.022445895211766986,-0.06624742625479123,0.9979403813993626,0.8317961031406086,0.7328024359076217,1.199741592478546,2.3292500465850003,7.426391323262754,0.5307259423050057,0.8333333333333329,4.865973882805468
ID132614,132614,1,0.949999988079071,17.512199323151766,6.8577796212934246,0.0,0.4087328091263771,14,0.7763810456388575,1,,5183.283870967742,5134.0,4267.0,6214.0,803409.0,424.05387054922096,-0.975490290393268,-972.9684182687527,0.01650278023371028,-0.00206294436583838,1.047808850120066,0.6080327114618157,0.08550559672479086,1.7232771039586874,1.8936500378730001,7.140021460151352,0.4667781847046469,0.8087855297157623,5.188593612315795
ID132551,132551,1,0.8999999761581421,18.095555736510857,7.813518596653582,0.0,0.32114720717072487,11,0.6174977087290534,1,,5237.2,5247.0,4608.0,5720.0,523720.0,267.68672327588797,-0.9748633519895396,-1517.5349563657303,0.01053361360879321,-0.041868121563356335,0.7581996454180134,0.5603806834123946,-0.480023788739054,1.353008174373563,1.197900023957999,6.759170063929907,0.3294911016248265,0.6971830985915489,6.17565586007761
ID132746,132746,1,0.9900000095367432,18.576080432674562,6.944768587966274,0.0,0.5839040130376816,20,0.644955322161407,1,,4851.3302752293575,4870.0,4018.0,6203.0,528795.0,508.2881046371873,-0.976348586912658,-788.0045049058447,0.00165789405858885,0.026370308247671344,0.8321550220882323,0.5583075504014751,0.0510044251768871,1.4904957339191194,1.3068000261359987,5.714834338595217,0.5028190316276412,0.7659574468085099,4.999183501162812
ID132680,132680,1,1.0,16.803788850619682,6.911569476719589,0.0,0.49631841108202934,17,0.852066381464872,1,,4906.153439153439,4882.0,4303.0,5839.0,927263.0,324.0724944365742,-0.9764415232327902,-1254.9545086387125,0.11368709981993683,-0.054081662775225095,1.313423631614862,0.6810372924154297,0.1151366426120222,1.9285634520197164,2.280850045616999,7.692953638473075,0.48430657734515853,0.7678207739307531,5.093833536866584
ID132425,132425,1,1.0,13.629752988008562,8.199461425467366,0.0,0.11678080260753632,4,0.7116732294606243,1,,5026.522727272727,5026.0,4312.0,5603.0,663501.0,259.2683323929441,-0.9757020786631817,-1557.027490338451,-0.010486429155775169,0.03230167409775194,0.8633484899271506,0.6331192881009189,-0.6122251975625403,1.3636426912798987,1.5911500318230007,4.795070235964628,0.86962306507639,0.9598540145985403,3.8013635577686244
ID132941,132941,1,0.9700000286102295,15.075679498582975,10.821549021259031,0.0,0.8466608189046383,29,0.8418343927241834,1,,5264.327868852459,5258.0,4959.0,5594.0,963372.0,128.94641377585123,-0.9748558127722151,-3165.675835178641,-0.003303351163024713,-0.06040824110894927,1.1318078666248885,0.7134006704145602,3.1233459378301633,1.5864967802275685,2.226400044528001,6.30547750727771,0.7036830732011126,0.9509043927648579,4.225872403940048
