LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID136770,136770,1,1.0,9.770783230238072,9.703192868116382,0.0,0.6422944143414497,22,0.39979909022404847,1,,4302.170731707317,4263.0,3900.0,4731.0,176389.0,248.66070280997602,-0.9777095461943445,-1517.7541378673677,-0.004839930847536905,0.003124124423472276,0.5448346364047134,0.31558883866969223,0.8632698894493837,1.726406544354881,0.5021500100430005,2.9513683865245888,0.7244301179310819,0.9222222222222218,4.164920185176452
ID136576,136576,1,0.9900000095367432,14.18774867988911,7.011374339119543,0.0,0.4087328091263771,14,0.5738532036484509,1,,4505.166666666667,4504.0,4141.0,4969.0,378434.0,190.40140435174436,-0.9773721592261567,-2044.0313869547974,-0.00729796465145529,-5.82476769007262E-4,0.8032121371331616,0.43560755824162084,1.2849601366909935,1.843889349338699,1.0345500206909999,4.594211944151116,0.6159412706448857,0.8592964824120606,4.51684595820195
ID136263,136263,1,0.7799999713897705,12.347613292200418,5.907181129030671,0.0,0.0,0,0.5585476932977557,1,,5159.728395061728,5144.0,4775.0,5582.0,417938.0,203.054734760463,-0.9735343413089075,-1869.4432442116654,0.0675992113800898,-0.03271350187304285,0.8895247645873079,0.4080232719476874,-0.1410198545755532,2.1800834063733348,0.9801000196020002,4.306358362074382,0.6641404415725198,0.9204545454545452,4.349856887889696
ID136903,136903,1,1.0,12.577849588144067,6.844986627589644,0.0,0.8466608189046383,29,0.6910804314853681,1,,4615.944444444444,4614.0,4301.0,5006.0,581609.0,153.9347033286805,-0.9768833170406844,-2534.3769260534423,0.010776931957972276,-0.03591351960340058,0.998357596198702,0.5211402745805462,1.048283807041913,1.9157176002224294,1.500400030008,5.049185866807963,0.739561359919107,0.9538461538461539,4.1220933796761905
ID136651,136651,1,0.9399999976158142,12.072320382161056,5.6786601875055345,0.0,0.49631841108202934,17,0.4432031528459584,1,,4414.3725490196075,4362.0,3963.0,5104.0,225133.0,297.1337046371087,-0.9777014331532743,-1302.7958330587312,-0.007209221794666705,-0.0036186572013684887,0.5372247188069736,0.4263092992418668,-0.3658487422735977,1.260175932737932,0.6171000123420004,4.235351225623415,0.4323013155900535,0.7786259541984731,5.391525373452098
ID136328,136328,1,0.8899999856948853,10.16664351251912,7.655744262603936,0.0,0.08758560195565224,3,0.6434606380614105,1,,5045.064814814815,5032.0,4583.0,5366.0,544867.0,161.84567895733778,-0.9732160463883759,-2265.3234133948927,9.446585588350095E-4,-0.0075665170315183,0.9132214850323231,0.48425193451891535,2.1248850748801966,1.8858396217654176,1.3007500260150004,4.9165975452889,0.676198786897438,0.9188034188034186,4.310897912738728
ID136397,136397,1,0.9800000190734863,9.660170164628948,10.08695021424824,0.0,0.17517120391130447,6,0.5320609955064666,1,,4654.213333333333,4651.0,3806.0,5403.0,349066.0,322.49304594779204,-0.9752337909205367,-1136.5934089001826,-0.012628324084338444,0.009939735721209236,0.7423978903200368,0.41841911438832574,1.4046881442852324,1.7742924851923312,0.8893500177870002,4.216200484443084,0.628695098493361,0.8749999999999999,4.4707964228941135
