LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID130371,130371,0,0.9900000095367432,12.190325325155353,7.452500074525021,0.0,0.6130992136895657,21,0.7947667272704595,1,,5710.975609756098,5700.0,5291.0,6156.0,936600.0,204.76672201412805,-0.9747465930811692,-2153.0428448953035,-0.008053956533253378,0.012127784642007665,1.0464122118861419,0.6311023536532148,2.8687827484413275,1.6580705266409705,1.9844000396879997,5.767770016943574,0.7495890278614461,0.9291784702549573,4.09442878293929
ID130181,130181,0,1.0,9.287445147819517,8.02828762607043,0.0,0.20436640456318855,7,0.837246705203182,1,,5715.879120879121,5650.0,5222.0,6382.0,1040290.0,280.68616930479817,-0.9752228084429048,-1603.0378968710538,0.011716051539810132,-0.005205112973319275,1.0607035408829883,0.6842398858865869,-0.08213017688932642,1.5501925023102212,2.202200044043998,5.6882016011916,0.8552964520702214,0.96042216358839,3.8330686434091836
ID130245,130245,0,1.0,13.263231425149334,7.36032563239821,0.0,0.35034240782260895,12,0.8127365954139807,1,,5441.653179190752,5269.0,4752.0,7553.0,941406.0,563.3483431769218,-0.9760120577374604,-786.0424873289118,-0.007046157061427757,0.007386836975430383,0.9017560701422299,0.748368316303073,0.41950242037869856,1.2049629179878831,2.0751500415030004,6.10804730807218,0.6989636381014873,0.9270270270270272,4.240115046469529
ID130436,130436,0,1.0,10.430787775540772,6.63603887914579,0.0,0.759075216948986,26,0.7498841618402201,1,,5298.489655172414,5335.0,4450.0,5919.0,768281.0,332.60700277507556,-0.9774396397873182,-1380.3671515059245,0.04237495525048927,0.0408945609860289,1.1337017551518975,0.5654717143623081,0.0489988787259468,2.00487792113597,1.7666000353319997,6.421120835577264,0.5384264835031946,0.8248587570621467,4.831052147099571
ID130313,130313,0,1.0,9.197995872570695,7.432774335931128,0.0,0.49631841108202934,17,0.7800928486898644,1,,5533.360759493671,5323.0,4645.0,7672.0,874271.0,617.2299865404871,-0.9760005645339378,-729.1569295045922,-0.004759333756614528,0.0018450698447487108,0.8525570547103634,0.7490840416978615,0.5955715808852414,1.1381327157603995,1.9118000382359996,5.668122998054911,0.747779918851226,0.9159420289855071,4.099378630557634
ID130122,130122,0,1.0,10.785988382566755,6.854732061847144,0.0,0.05839040130376816,2,0.8754760934892037,1,,5306.565656565656,5353.0,4511.0,5973.0,1050700.0,314.45173175929494,-0.9773454234899247,-1456.068083308294,0.0031275562073026218,0.02851850941555092,1.1661273762830917,0.7376495932759608,2.9842535867774274,1.5808690019121774,2.4079000481579995,7.9888565305543295,0.4741099564217046,0.8024193548387097,5.148318352169605
ID130193,130193,0,1.0,10.155636805676217,8.100037534183892,0.0,0.23356160521507263,8,0.8279950764190361,1,,5714.703910614525,5703.0,5345.0,6113.0,1022932.0,156.31010856883495,-0.9745660374138083,-2801.7792150342707,0.0010804699270192473,0.053745297366728215,1.1458851035282702,0.6980929635195398,-0.04829462629206001,1.6414505852503076,2.1538000430760014,5.815502503456371,0.8002777663241253,0.9916434540389978,3.962639427442072
