LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID134150,134150,0,0.9599999785423279,8.046090804212202,8.18759947025521,0.0,0.379537608474493,13,0.7935542677890841,1,,5143.878048780488,4953.0,4473.0,6813.0,843596.0,531.5238399155991,-0.9741993626325705,-730.8282348273149,-0.005436289875727613,0.007454722885674545,0.8968396784882178,0.7581200433518648,-1.4038958905439645,1.1829784561862182,1.9783500395669995,5.371370336890348,0.8616736394256992,0.9819819819819819,3.818858163152611
ID134534,134534,0,0.9800000190734863,12.4364111673089,10.440889674961063,0.0,0.8174656182527542,28,0.5602689537518307,1,,5035.915662650603,4999.0,4660.0,5482.0,417981.0,211.3100949200116,-0.9760387424379106,-1941.536896078001,-0.0072543085598577375,0.007565680460601374,0.8956527089169359,0.39471232583890803,1.395436907338092,2.269127793294386,0.9861500197229999,4.7978476463497355,0.5383440851160674,0.8578947368421056,4.831421850868164
ID134340,134340,0,1.0,12.069242544934843,9.254697062243938,0.0,0.6130992136895657,21,0.6826694029194789,1,,4941.396694214876,4950.0,4504.0,5317.0,597909.0,159.06542046900296,-0.9771081971231438,-2651.9577291982305,0.004896988563764506,0.010379129341741709,0.8283872024911849,0.6065313617988852,0.4090261667027736,1.3657780201741045,1.4641000292819992,5.368863587065458,0.6382868164941456,0.8612099644128113,4.437077300311425
ID134223,134223,0,0.9800000190734863,10.962084936383087,9.885083730869953,0.0,0.46712321043014526,16,0.7330014891729437,1,,5316.071428571428,5322.0,4976.0,5593.0,744250.0,134.71550854504028,-0.9747914647064105,-3051.8790215535205,0.03070342691569962,0.013366103775440095,1.0304816933491239,0.5516898660045509,0.29022988410769823,1.8678640969283697,1.6879500337590005,5.463281269857419,0.7106607506513679,0.9087947882736158,4.205075201038061
ID133907,133907,0,0.9700000286102295,8.082029875978563,8.987737520044943,0.0,0.11678080260753632,4,0.8303176478155936,1,,5230.251396648045,5196.0,4845.0,5749.0,936215.0,207.22020105570428,-0.9742615511857368,-1910.7930943393285,-0.017211844716931872,-0.017164499351192516,1.0684644423416547,0.6650387238096925,0.8354374759345279,1.6066198915770302,2.1659000433180005,5.975344160312281,0.7622938665561868,0.9347258485639687,4.06016533820539
ID133776,133776,0,1.0,10.898807298530587,8.540906948154179,0.0,0.0,0,0.8864063056919169,1,,4947.878048780488,4951.0,4403.0,5579.0,1014315.0,273.2271549320318,-0.9763803134584746,-1497.1661767893888,-0.06328111083081404,-0.015795295569422847,1.2481852314590045,0.7959828159120368,0.3344331777636471,1.5681057511635277,2.468400049368002,10.506033199320898,0.28102688707405943,0.6345256609642305,6.686994956378288
ID134032,134032,0,0.9900000095367432,11.90792758021913,9.287305792354893,0.0,0.23356160521507263,8,0.862176949397273,1,,5211.806282722513,5138.0,4561.0,6109.0,995455.0,345.15206284569047,-0.975076805627738,-1181.5249821964321,-0.00466772616821972,-0.004438455077941224,0.9759725087819351,0.8051866482290593,0.23848655299438248,1.2121071690998666,2.3353000467059997,6.680629934515272,0.6575332539506026,0.9061032863849765,4.371656912453716
