LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID130718 ? ID130729,2,130718,130729,0.8413340678063234,18.599031222272355,31.41758314479795,0.9172426439096273,0.42333040945231915,10.912438553682104,12.936277935441963,0.0,
ID130632 ? ID130653,2,130632,130653,0.23100894332289512,NaN,16.462770820575997,0.4806338973926986,0.27735440619289875,14.051083759391567,10.575109144984008,0.0,
ID130813 ? ID130827,2,130813,130827,1.9795871366104254,23.37193162923008,48.1920995323072,1.4069780156812777,0.6276968140155077,9.158043876891163,6.107888479157979,0.0,
ID130905 ? ID130916,2,130905,130916,2.434550991965127,19.131774724615997,53.44387914814817,1.5603047753452295,0.8320632185786963,13.444283660141686,11.598246596964966,0.0,
ID130756 ? ID130766,2,130756,130766,1.9722356939971408,11.708552061603177,48.10253262798474,1.4043630919378154,0.5109160114079714,7.381633638861014,10.836189559978353,0.0,
ID130855 ? ID130868,2,130855,130868,1.4779883670535419,8.873314948400925,41.64127739266487,1.2157254488796152,0.7152824159711599,12.373112114930262,6.804815909632325,0.0,
ID130797 ? ID130813,2,130797,130813,2.4537488612828815,14.117300277395763,53.65418361011139,1.566444656310232,0.5985016133636236,7.92424515919324,6.7722017897392295,0.0,
ID130845 ? ID130855,2,130845,130855,1.0377870737828294,4.855099211831904,34.89334979235497,1.0187183486041809,0.6860872153192759,11.371718124983206,6.330757042015485,0.0,
ID130729 ? ID130747,2,130729,130747,2.3499530784424296,7.02146881949545,52.5071118966826,1.5329556674745781,0.4525256101042032,9.713630414792611,12.714902987552339,0.0,
ID130782 ? ID130797,2,130782,130797,1.6603263390137952,13.362232191547477,44.13521680880431,1.2885365105474487,0.5693064127117395,7.171230445780755,7.949565635935539,0.0,
ID130881 ? ID130893,2,130881,130893,1.8410121118283729,14.80988870335484,46.474728188533504,1.3568390147060088,0.7736728172749281,14.038537229734565,8.843037222618609,0.0,
ID130747 ? ID130756,2,130747,130756,2.6960128179755394,15.486252434237034,56.240543882319166,1.6419539634153997,0.4817208107560873,8.350912566186858,11.982401782759702,0.0,
ID130827 ? ID130845,2,130827,130845,1.088364551434747,10.038802528402098,35.73351426842799,1.0432471190637178,0.6568920146673918,10.37026657574694,6.0968962828384665,0.0,
ID130868 ? ID130881,2,130868,130881,2.044024938103257,9.649356336029546,48.970172139236475,1.4296940015623123,0.744477616623044,13.364187787962884,7.661012069555456,0.0,
ID130688 ? ID130718,2,130688,130718,6.3604860239875975,2.283860073472985,43.192037474549586,2.5220004012663435,0.379537608474493,12.48375653509395,12.369102687793571,0.0,
ID130672 ? ID130688,2,130672,130688,0.9016686261691785,38.79816743021201,32.524603798125135,0.9495623340092942,0.3357448074966669,13.982964991457433,11.500379688613698,0.0,
ID130653 ? ID130672,2,130653,130672,0.30637153804551404,32.10177418940349,18.958882893846653,0.5535083902214257,0.30654960684478283,14.318161816090544,10.951626201900801,0.0,
ID130893 ? ID130905,2,130893,130905,2.4045179041102065,16.153398309169138,53.11320921110315,1.550650800183654,0.8028680179268122,14.101711001621965,10.255322518429342,0.0,
ID130766 ? ID130782,2,130766,130782,2.7938201936324676,16.10034998085245,57.251617574085564,1.6714724627203608,0.5401112120598555,6.994507293887293,9.391187027749748,0.0,
