LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID127424,127424,2,1.0,9.481153940965395,6.043888949327781,0.0,0.46712321043014526,16,0.671290782659064,1,,5335.111111111111,5270.0,4002.0,6643.0,624208.0,484.84264738191763,-0.9743679542825784,-836.5894306880559,7.750935830784378E-5,0.00416793083588163,0.9417033750933897,0.4983404357976174,-0.03203434668565972,1.8896788368901853,1.4157000283140002,4.973051635246418,0.719341585303731,0.9435483870967738,4.179625288369481
ID127488,127488,2,1.0,9.683847833463991,11.060205871918926,0.0,0.7882704176008701,27,0.789905723093894,1,,5315.924528301887,5259.0,4425.0,6577.0,845232.0,399.43164601417413,-0.9765143797193402,-1106.7332051296667,0.004451402403608919,0.018587035462282832,1.0812340634217619,0.6043492709577466,0.9276558758843325,1.7890880578184016,1.9602000392040007,6.121265132985399,0.6573972396498593,0.9178470254957509,4.3721091330210795
ID127492,127492,2,1.0,9.572935353822077,10.854343940564423,0.0,0.8174656182527542,28,0.8565747006667608,1,,5373.246073298429,5213.0,4807.0,7156.0,1026290.0,490.39076488768774,-0.9758601498405792,-885.8852205117255,0.020979622480381783,0.014819418851929205,0.9829038487788339,0.7652104939600379,0.6462050893767286,1.284488198393898,2.305050046101,7.056845871802299,0.5816596783036855,0.9049881235154388,4.648046376426606
ID127431,127431,2,1.0,9.4305445387499,6.257288951461789,0.0,0.49631841108202934,17,0.7600871364378095,1,,5421.651315789473,5440.0,4338.0,6288.0,824091.0,399.9612938204754,-0.9737126012077885,-1004.2152010002505,-4.4509616807089387E-4,-0.0052928335964538605,0.9796356833246831,0.6262097598838937,2.904044047790032,1.564389037159559,1.815000036300001,5.238089024040971,0.8312674050613812,0.974025974025974,3.888074305414259
ID127366,127366,2,1.0,13.887024830228254,8.569814900512954,0.0,0.23356160521507263,8,0.5098819517694296,1,,5620.926470588235,5524.0,4593.0,7001.0,382223.0,634.1886182106664,-0.972922459162571,-636.925249270814,0.009157130954196648,-0.016101550532154334,0.6638110984459645,0.42729946559205256,1.7064864627664085,1.553503226422736,0.8167500163349997,3.678979756870782,0.7583055236438769,0.950704225352113,4.070828649075551
ID127496,127496,2,1.0,9.543044884405457,10.381830422509069,0.0,0.8466608189046383,29,0.8632930365304214,1,,5469.134020618557,5448.0,4890.0,6271.0,1061012.0,337.10087138637067,-0.975538405913015,-1294.0417934235409,0.005150029907673376,-0.0019169182743559198,0.9783844217658413,0.7851177961104439,0.6940275640452976,1.2461625842808055,2.3413500468270008,6.338817171094046,0.7322506417397358,0.8999999999999997,4.142619560929231
ID127370,127370,2,0.9900000095367432,13.820360498563884,8.59040549130941,0.0,0.2627568058669567,9,0.5338676594337399,1,,4837.906666666667,4748.0,4038.0,5654.0,362843.0,436.75703473142516,-0.9771314719810513,-946.5909822451123,-6.027270637424591E-4,0.01799762941732861,0.759191660816472,0.4126224115936129,1.511884818148803,1.839918626534012,0.8954000179080005,4.2302071177040235,0.6287872103064652,0.8705882352941177,4.470468944662494
