LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID127389 ? ID127399,2,127389,127399,0.5214788642189906,4.223298889856708,24.734713884025,0.7221349349110529,0.3357448074966669,11.574272697677227,7.178700539983893,0.0,
ID127358 ? ID127366,2,127358,127366,0.15509657631155263,27.835340766529733,13.489307072604639,0.39382302663957147,0.2189640048891306,13.805832843018752,8.390421463367499,0.0,
ID127323 ? ID127331,2,127323,127331,0.2994935142517789,NaN,18.74486195874222,0.5472600060773479,0.10218320228159428,10.362698516325393,8.558546793886272,0.0,
ID127471 ? ID127479,2,127471,127479,0.43309698035999655,0.5866980151474696,22.541411822955414,0.6581010411479354,0.7152824159711599,9.780808907686247,10.444361048920008,0.0,
ID127331 ? ID127351,2,127331,127351,8.595539437913466,1.4270467449168283,50.210565026038225,2.931815041559318,0.1459760032594204,12.088372292447369,8.345808931820102,0.0,
ID127380 ? ID127389,2,127380,127389,2.948451910658149,3.7095032713255707,58.81465583452905,1.7171056783605803,0.30654960684478283,12.57615304957632,7.8708006690049945,0.0,
ID127460 ? ID127466,2,127460,127466,1.2611240697804842,10.783988132835946,38.46515111429076,1.1229978048867613,0.6568920146673918,9.453286479509414,8.723531274358075,0.0,
ID127488 ? ID127492,2,127488,127492,0.05468071292132436,0.20138513620032228,8.009503946444251,0.23383907483849733,0.8028680179268122,9.628391593643034,10.957274906241675,0.0,
ID127444 ? ID127455,2,127444,127455,0.7369332307831734,11.916610252419673,29.403742172659967,0.8584481526470736,0.5985016133636236,9.551471324114583,6.851188255959878,0.0,
ID127479 ? ID127483,2,127479,127483,0.2941049795722346,8.763883908965186,18.575466291248553,0.5423144655753105,0.744477616623044,9.83339762483576,11.037382464964676,0.0,
ID127440 ? ID127444,2,127440,127444,0.020537707850847062,95.11318568451492,4.908677743656824,0.14330983166149858,0.5693064127117395,9.66558125384985,6.367273611084519,0.0,
ID127366 ? ID127370,2,127366,127370,0.004868105545604211,58.099594882650905,2.3898383631231708,0.06977181053695118,0.24815920554101467,13.85369266439607,8.580110195911182,0.0,
ID127370 ? ID127380,2,127370,127380,0.33732439428370364,26.008510802728406,19.8935555146535,0.580796344929704,0.27735440619289875,13.56011621321716,8.461548941164303,0.0,
ID127421 ? ID127424,2,127421,127424,0.09201749913433409,77.69083099527316,10.390196199580236,0.3033438628591884,0.4525256101042032,9.398003352231914,5.917041188697729,0.0,
ID127483 ? ID127488,2,127483,127488,0.07984489504445272,88.70092128852636,9.678590443676471,0.28256839003054235,0.7736728172749281,9.751590632495338,11.184190294087648,0.0,
ID127351 ? ID127358,2,127351,127358,0.03784743734453141,16.060466506074928,6.663567094720746,0.19454417838766444,0.1897688042372465,13.632716476696064,8.179219727606934,0.0,
ID127406 ? ID127412,2,127406,127412,0.15194222794073212,10.55821806545519,13.351429924939927,0.38979767564819073,0.39413520880043507,10.094428945661868,5.941753904025921,0.0,
ID127466 ? ID127471,2,127466,127471,0.7417156255883167,0.21186664504467775,29.49899700253893,0.861229136518451,0.6860872153192759,9.634165571535622,9.699011997852665,0.0,
ID127436 ? ID127440,2,127436,127440,0.04263554007338504,57.905995525185865,7.072523837983017,0.20648375256514745,0.5401112120598555,9.621270572403173,6.370035044803898,0.0,
ID127399 ? ID127406,2,127399,127406,1.9067005694095434,1.4979135094045384,47.29658496007157,1.3808332880581722,0.364940008148551,10.783976524080973,6.485466009073347,0.0,
ID127424 ? ID127431,2,127424,127431,0.048100872503404724,27.85039399744193,7.512163171517182,0.219319111122138,0.4817208107560873,9.455849239857647,6.150588950394785,0.0,
ID127492 ? ID127496,2,127492,127496,0.22416246490699354,14.762944609001439,16.216980046399406,0.4734579864222311,0.8320632185786963,9.557990119113768,10.618087181536746,0.0,
ID127412 ? ID127421,2,127412,127421,0.3676238383809832,10.606919930991985,20.767794044323182,0.6063199142210185,0.42333040945231915,9.615934415366235,5.825630675474907,0.0,
ID127455 ? ID127460,2,127455,127460,0.8208798501704181,1.6522654402594021,31.033326687947973,0.9060241995501103,0.6276968140155077,9.413001723774183,7.7222304316507016,0.0,
ID127431 ? ID127436,2,127431,127436,0.04358005699504329,27.01809386169073,7.150434496730878,0.20875836988021174,0.5109160114079714,9.485630094856294,6.345948952348378,0.0,
