LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID124761 ? ID124765,1,124761,124765,0.018324331398031767,15.483455581239815,4.636631745082056,0.13536739414656607,0.10218320228159428,10.296051889595308,13.100707527974881,0.0,
ID124809 ? ID124812,1,124809,124812,0.002080458428463696,36.68108152992199,1.5623130364967917,0.045612042581578124,0.5985016133636236,9.854857481184037,12.775169151613492,0.0,
ID124792 ? ID124795,1,124792,124795,0.0017688858778609146,53.23864848918693,1.44058352239831,0.0420581249922166,0.42333040945231915,9.885423233486858,12.97080221741081,0.0,
ID124779 ? ID124782,1,124779,124782,0.0036070560580722926,11.68641351097951,2.057145364945029,0.06005877169966343,0.27735440619289875,10.008836022683068,13.13128127058782,0.0,
ID124787 ? ID124789,1,124787,124789,0.020039959019701903,5.746018225325031,4.848829912108119,0.14156256221085398,0.364940008148551,9.978580833748211,13.017104779240604,0.0,
ID124802 ? ID124804,1,124802,124804,0.03945004881515936,93.24397573329342,6.803185424698148,0.19862036354603563,0.5109160114079714,10.09983706645401,12.906311997480037,0.0,
ID124782 ? ID124785,1,124782,124785,0.009134652349732446,67.08744651640197,3.2736673526021383,0.09557537522674157,0.30654960684478283,10.030510315810258,13.090905112717031,0.0,
ID124795 ? ID124797,1,124795,124797,0.008680937788947168,50.99236127729855,3.191331048910961,0.09317155031954319,0.4525256101042032,9.925059479266903,12.93613187589429,0.0,
ID124765 ? ID124767,1,124765,124767,0.003052618572342536,29.088977374844628,1.8924517114465558,0.05525050743968363,0.13137840293347836,10.209941900729872,13.12069340826798,0.0,
ID124821 ? ID124826,1,124821,124826,0.014123281722473851,33.40255223153744,4.070580489901099,0.11884141417230717,0.7152824159711599,9.915567876846715,12.69276700955458,0.0,
ID124753 ? ID124756,1,124753,124756,4.114798764085361E-4,70.40528308835772,0.6948048414102196,0.020284966758871856,0.04379280097782612,10.396118936316695,13.079705886231078,0.0,
ID124806 ? ID124809,1,124806,124809,0.007042847801902626,9.517836384141043,2.874502477034051,0.08392167659134693,0.5693064127117395,9.903184746232363,12.804540743420914,0.0,
ID124818 ? ID124821,1,124818,124821,0.0011162843239556012,71.20310452094134,1.1443949918976588,0.033410841413463406,0.6860872153192759,9.91466454637973,12.762929969414685,0.0,
ID124751 ? ID124753,1,124751,124753,0.01290724426687202,NaN,3.891394852917902,0.11361005354664709,0.01459760032594204,10.419480175421276,13.032303006449432,0.0,
ID124773 ? ID124776,1,124773,124776,0.020367515390424307,80.24165892964204,4.888296747328692,0.14271480438421344,0.2189640048891306,10.241911111361649,13.192859555999915,0.0,
ID124789 ? ID124792,1,124789,124792,6.458987167034221E-4,22.818922055821723,0.8705039506392741,0.025414537507171403,0.39413520880043507,9.90258757150291,12.988631705631562,0.0,
ID124756 ? ID124761,1,124756,124761,0.00220546389119129,87.4970320541775,1.6085646169910868,0.04696236675457584,0.0729880016297102,10.384944834020569,13.091230590458297,0.0,
ID124835 ? ID124838,1,124835,124838,0.020049447674392984,89.12044473748117,4.849977704570863,0.14159607224211052,0.8320632185786963,9.935125631967397,12.636459650174105,0.0,
ID124826 ? ID124829,1,124826,124829,0.00978841502738839,29.42816434065188,3.3887905171519117,0.09893641911545208,0.744477616623044,9.935468721605826,12.595704077373476,0.0,
ID124776 ? ID124779,1,124776,124779,0.024586387510327743,25.126827065560146,5.3707618675501765,0.15680047037661507,0.24815920554101467,10.102403196187602,13.183537875944564,0.0,
ID124785 ? ID124787,1,124785,124787,0.001540572923119894,71.65891252979053,1.3444035972343908,0.03925013277837279,0.3357448074966669,10.05808431331976,13.059690036332965,0.0,
ID124797 ? ID124802,1,124797,124802,0.04651156938560034,17.226344091654614,7.387015876415522,0.2156654107306045,0.4817208107560873,10.075252490920008,12.942694752414017,0.0,
ID124804 ? ID124806,1,124804,124806,0.006866432518691875,5.161249960466292,2.8382726594386,0.08286393979706658,0.5401112120598555,9.981518918140189,12.8307082879328,0.0,
ID124767 ? ID124769,1,124767,124769,0.0023420698497222292,84.09853915904645,1.657633279394913,0.048394936199175106,0.16057360358536243,10.215423495568523,13.137557647201863,0.0,
ID124812 ? ID124816,1,124812,124816,0.0031542246671829675,35.70973745058944,1.9236889373430641,0.05616248451754042,0.6276968140155077,9.866444033436728,12.732507821910925,0.0,
ID124829 ? ID124832,1,124829,124832,0.006329874971038753,78.40541890088706,2.7251229518373985,0.07956051137994748,0.7736728172749281,9.973407136652536,12.596187919389088,0.0,
ID124816 ? ID124818,1,124816,124818,0.004302894134581821,73.34988427190913,2.246823026926868,0.06559644910040345,0.6568920146673918,9.893954715489258,12.743109125916426,0.0,
ID124769 ? ID124773,1,124769,124773,0.006296330379643941,21.748357679793518,2.7178925904804125,0.07934941952934464,0.1897688042372465,10.274510882181243,13.152190568227248,0.0,
ID124832 ? ID124835,1,124832,124835,0.001130449261538362,16.65985671627606,1.1516329251219948,0.03362215432625283,0.8028680179268122,9.990861855216792,12.6485596502951,0.0,
