LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID126019 ? ID126038,1,126019,126038,1.5164385392851263,1.638095510442792,42.17945288949177,1.231437590495404,0.4525256101042032,11.61329721197534,9.961932267162933,0.0,
ID126078 ? ID126091,1,126078,126091,0.3951405694194791,18.66861057143935,21.531007204646436,0.6286020755768145,0.5401112120598555,9.915985472623431,13.044925036932401,0.0,
ID125862 ? ID125875,1,125862,125875,0.7288660074256765,4.401023119828038,29.24235759956704,0.853736497653507,0.16057360358536243,11.645927617783173,12.228473760941565,0.0,
ID125998 ? ID126019,1,125998,126019,0.5451830487598075,9.919740737982618,25.290633473333326,0.7383651188672224,0.42333040945231915,11.90735977203363,9.022231207166023,0.0,
ID126130 ? ID126147,1,126130,126147,0.31255101024169185,36.366008157582826,19.14912742428225,0.5590626174604164,0.6276968140155077,8.845190582925262,12.820230897232172,0.0,
ID125875 ? ID125892,1,125875,125892,0.27190978501344415,34.99820993985717,17.860801910248476,0.5214496955732587,0.1897688042372465,11.280606522759896,12.711063530704148,0.0,
ID126272 ? ID126294,1,126272,126294,0.547672234560021,30.321887288011393,25.348303454045475,0.7400488055257038,0.8320632185786963,11.780219818001068,9.315939635643009,0.0,
ID126038 ? ID126056,1,126038,126056,2.741790758616247,12.793371147684253,56.716012523372605,1.6558353657946334,0.4817208107560873,10.888907737138851,11.182200219180416,0.0,
ID125930 ? ID125942,1,125930,125942,2.914641584633266,9.94043378057014,58.47646542175787,1.7072321414011822,0.30654960684478283,11.017552462971771,9.670572179320505,0.0,
ID126217 ? ID126228,1,126217,126228,0.9057830957592355,5.375860626504714,32.598727025913995,0.9517263765175553,0.744477616623044,10.313751659379228,8.952917604168878,0.0,
ID125817 ? ID125831,1,125817,125831,1.2713616796994465,17.092677915283797,38.620962610335596,1.1275467527776604,0.0729880016297102,12.225223488273254,8.599371416757556,0.0,
ID126228 ? ID126250,1,126228,126250,0.4048263357220345,34.42682770877391,21.793295839329552,0.6362596448950967,0.7736728172749281,10.88708536232706,8.551384878140569,0.0,
ID126191 ? ID126217,1,126191,126217,1.4175863149972296,18.106316614705968,40.78150900607107,1.1906243383188626,0.7152824159711599,9.664670366443389,9.800942483522435,0.0,
ID126091 ? ID126110,1,126091,126110,0.09625138613880624,16.549905154584145,10.626543684558301,0.31024407510669116,0.5693064127117395,9.550851549400178,13.320374825295804,0.0,
ID125803 ? ID125817,1,125803,125817,1.3886853702517699,21.332371159820557,40.36365316410749,1.178424953169174,0.04379280097782612,11.656332415909333,7.637747763334451,0.0,
ID125972 ? ID125998,1,125972,125998,0.030592386537023303,62.72318047390558,5.990943372564945,0.1749067938561087,0.39413520880043507,12.053709488596844,8.592802427942953,0.0,
ID125908 ? ID125917,1,125908,125917,0.8306031689994495,19.58381851800516,31.216580446101137,0.9113743297896038,0.24815920554101467,10.551671140903366,11.99756674295517,0.0,
ID125954 ? ID125972,1,125954,125972,0.22795949838118754,49.3069159665118,16.353751036295115,0.4774510429155931,0.364940008148551,11.87250350954076,8.447712414128992,0.0,
ID126250 ? ID126272,1,126250,126272,0.4602398543529924,21.28612647913358,23.237031535862094,0.6784097982436519,0.8028680179268122,11.480931917053383,8.749080732652107,0.0,
ID125791 ? ID125803,1,125791,125803,0.4070731484919866,NaN,21.85368927052189,0.6380228432368128,0.01459760032594204,10.928326762412954,7.164148639959077,0.0,
ID126110 ? ID126130,1,126110,126130,0.36965323724659094,26.76464915106608,20.82503752026147,0.6079911489870481,0.5985016133636236,9.131280906478878,13.234397984040196,0.0,
ID126147 ? ID126173,1,126147,126173,1.315102919029735,7.978644126636675,39.27972209348148,1.146779368069436,0.6568920146673918,8.936344966294037,11.977314820655895,0.0,
ID125917 ? ID125930,1,125917,125930,1.2960691376531908,14.38607900112078,38.99443392936886,1.1384503228745604,0.27735440619289875,10.53820180882763,10.994982365724788,0.0,
ID125842 ? ID125862,1,125842,125862,1.8423809458009213,11.518600092006427,46.49200248178173,1.3573433411635103,0.13137840293347836,12.02488951268867,11.192215996348516,0.0,
ID126056 ? ID126078,1,126056,126078,1.0510717020391964,16.217532164459392,35.115973084110664,1.0252178802767715,0.5109160114079714,10.2464222074852,12.31835493062304,0.0,
ID125942 ? ID125954,1,125942,125954,0.34159449091168725,1.0047600485967056,20.019073061700315,0.584460854901068,0.3357448074966669,11.521780895310936,8.641736308843154,0.0,
ID125892 ? ID125908,1,125892,125908,0.25216369427089613,35.256395993210184,17.200054174508676,0.5021590328480572,0.2189640048891306,10.84647362089602,12.610931579325845,0.0,
ID125831 ? ID125842,1,125831,125842,2.0413311261482496,11.747850744888465,48.93789270751791,1.42875159707636,0.10218320228159428,12.334910718850594,9.85424960395707,0.0,
ID126173 ? ID126191,1,126173,126191,1.4128967820781964,0.358654107154352,40.71399824674589,1.1886533481542028,0.6860872153192759,9.15599666886364,10.830459442144015,0.0,
