frame,x,y,z,capsule_radius,angle_xy,angle_z,velocity
0,2.6477493799999996,-2.3876277900000002,1.19640519,4.733841720674135,145.47608947753906,10.078756164344394,
1,2.6240094599999995,-2.3220682850000003,1.118776205,4.733841720674135,143.5233917236328,13.410358034556838,3.161971553366509
2,2.3625506399999994,-2.585301665,1.116833195,4.733841720674135,126.60787963867188,2.7671169509304137,11.243049161341029
3,1.9414457349999998,-3.1219412899999996,1.2868407,4.733841720674135,122.9683609008789,17.636352847345126,21.30313763263458
4,1.4991674600000002,-3.3779422849999996,1.36304237,4.733841720674135,124.90736389160156,40.28826648849687,15.656824658655317
5,1.1233394150000002,-3.391470825,1.13313903,4.733841720674135,106.9348602294922,7.32829071061777,13.35691050927606
6,0.7661411149999999,-3.4069686150000003,0.945285945,4.733841720674135,97.99105834960938,18.692547814621644,12.23880791779415
7,0.4933678849999996,-3.4165018100000006,1.0931587900000002,4.733841720674135,96.70879364013672,10.671868311179185,9.406760317418636
8,0.26945036999999994,-3.3935197500000003,1.1178210500000003,4.733841720674135,86.3266830444336,14.621356870231999,6.86184374703678
9,-0.14585472999999993,-3.4152864249999997,0.9125299150000001,4.733841720674135,78.45841979980469,16.680430151606863,14.054092154154244
10,-0.7351347500000003,-3.40721048,0.5546093950000001,4.733841720674135,74.71790313720703,85.26755888666213,20.89422531493809
11,-1.1720091700000004,-3.31724979,0.3104277150000001,4.733841720674135,71.62784576416016,32.42759539481474,15.40922879003998
12,-1.589375725,-3.09699231,0.37593310000000013,4.733841720674135,62.94551086425781,5.228749780285258,14.4377055260282
13,-2.22825939,-2.7777751850000003,0.5095904700000001,4.733841720674135,53.46259307861328,84.85147835692008,22.017944990602462
14,-2.453957925,-2.5502790550000003,0.6414612250000001,4.733841720674135,57.90470123291016,10.364467682150288,10.500960378065514
15,-2.53790246,-2.3700130899999996,0.5906951500000002,4.733841720674135,39.93986892700195,18.061904660180172,6.219116347213449
16,-2.9103343850000005,-1.9894009849999998,0.4354151850000001,4.733841720674135,32.67817306518555,85.39763631763523,16.808842090311366
17,-3.3761963150000005,-1.374924135,0.1934460850000001,4.733841720674135,125.50178185900499,,24.490364334527268
18,-3.364787805,-1.1009316999999998,0.3423880800000001,4.733841720674135,28.9744930267334,27.15491525030649,9.456571578364946
19,-3.2652248200000002,-1.0461339500000002,0.5200366950000002,4.733841720674135,15.79611110687256,86.55787613950038,6.390607475862667
20,-3.470847645,-0.43417347500000014,0.41588702500000013,4.733841720674135,23.40135955810547,2.5253978053804884,19.816039243006227
21,-3.6359971499999997,0.16005511000000006,0.23823841000000012,4.733841720674135,-75.85473851571116,,19.449281848223357
22,-3.561248935,0.18897931499999965,0.3039211500000001,4.733841720674135,10.913458824157717,23.67801278450084,3.1401496128189237
23,-3.4763930800000002,0.5693833549999998,0.3039211500000001,4.733841720674135,-89.88567923387113,,11.810710527891539
24,-3.52033478,1.3214648900000001,0.0,4.733841720674135,81.8924384584572,,24.61691008950167
25,-3.31588994,2.006849765,0.4069647850000001,4.733841720674135,159.02352905273438,3.648619060505407,24.93647495181479
26,-3.0498724050000003,2.406930865,0.5679598550000001,4.733841720674135,156.2148895263672,8.591269198342406,15.354687133236794
27,-2.8855671650000003,2.53731127,0.5206090050000001,4.733841720674135,157.45579528808594,37.258579561617104,6.516022837799287
28,-2.639769505,2.875848285,0.83533097,4.733841720674135,145.4088897705078,9.429570624359926,15.864257619742922
29,-2.40105805,2.961643335,0.4757170350000001,4.733841720674135,132.53492736816406,0.0,13.335610397810399
30,-2.2689507150000003,2.931589535,0.1035303500000001,4.733841720674135,127.2215347290039,11.484838521863615,12.002391380428021
31,-2.0432553550000003,3.10848477,0.2146799200000001,4.733841720674135,117.85454559326172,11.376808680081943,9.319575978603037
32,-1.3610880699999999,3.332339235,0.22542700500000012,4.733841720674135,112.70984649658205,2.3077090195504484,21.758726357284555
