LABEL,TRACK_INDEX,TRACK_ID,DIVISION_TIME_MEAN,DIVISION_TIME_STD,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Mean cell division time,Std cell division time,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,Mean div. time,Std div. time,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,(sec),(sec),,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_624,7,7,NaN,NaN,6,0,0,0,0,0,0.20045999437570572,0.0,0.20045999437570572,6.626944823875172,16.057778419666125,4.149079883554916,0.0,41.86203423886215,65.49157517848114,8.398931880566364,42.39032072277865,21.324581617556152,0.953333338101705,8.391663148077907,6.626944823875172,0.789705771899705,33.05869006189251,0.7897057718997049,20.883354464836124
Track_625,8,8,NaN,NaN,28,0,0,0,0,0,1.0824839696288109,0.0,1.0824839696288109,22.99363821286312,36.468312917495886,19.462756189292488,0.0,59.24818178985526,76.84048515988397,15.274391366262638,59.44564912769495,11.594766723440536,0.9603571423462459,64.13520701717194,24.421158760003866,0.35851818809451524,21.241550783193357,0.3585181880945152,6.702309957044848
Track_626,9,9,NaN,NaN,14,0,0,0,0,0,0.5211959853768349,0.08018399775028229,0.6013799831271172,11.448645752787746,30.09383016984966,41.75704032198515,0.0,58.45599491211364,73.82882800342006,15.754974051043073,63.857122241117935,17.146932535813672,0.9342857088361468,30.467029869402317,11.448645752787746,0.3757716391083296,21.96610502383312,0.3757716391083296,13.770844928621969
Track_627,10,10,NaN,NaN,19,1,0,0,0,2,0.8018399775028229,0.20045999437570572,1.0022999718785286,19.517959440029006,11.006107009088515,51.34694404954987,0.0,57.49022025722629,113.17425388872995,9.00796200906981,59.626449262959596,27.677471193510716,0.8315789511329249,44.16124119918102,21.389912352315374,0.44197035477324786,24.341464615937404,0.42340183264261855,11.184436276227778
Track_628,11,11,NaN,NaN,7,0,0,0,0,0,0.24055199325084686,0.16036799550056458,0.40091998875141144,16.16030548140718,52.754825319192136,52.93272086615031,0.0,72.56492517946366,103.0371481655741,58.864159161063405,75.38218738005928,16.657749547654838,0.8342857020241874,17.45563739201855,16.16030548140718,0.9257929182692778,67.18009384588746,0.9257929182692778,6.910763656712112
Track_629,12,12,NaN,NaN,16,0,0,0,0,0,0.6013799831271172,0.12027599662542343,0.7216559797525406,13.64094616386397,46.791322780091924,54.550925284842315,0.0,26.761352471329076,75.10537143650946,0.12598856363601274,16.234186162296705,28.16284265262548,0.9487500004470348,16.09374169766672,13.64094616386397,0.847593208597454,22.682740607581223,0.8475932085974542,25.766248015842184
Track_630,13,13,NaN,NaN,9,0,0,0,0,0,0.32073599100112915,0.24055199325084686,0.561287984251976,5.809325352575589,3.995458223255243,23.65022743983067,0.0,26.794591876063954,38.88560962478162,11.619607861656863,27.662882412407225,8.506496362721302,0.996666669845581,8.593989978840177,5.809325352575589,0.6759753463617141,18.112483524043103,0.6759753463617141,9.42510091951289
Track_631,14,14,NaN,NaN,8,1,0,0,0,1,0.32073599100112915,0.24055199325084686,0.561287984251976,7.788986393843346,21.01154941165803,34.367451117639476,0.0,29.92216681584923,44.74527112803042,12.545797376146819,34.3787095919137,12.667464554918734,0.9237499982118607,9.7757875345475,7.788986393843346,0.7967630603997042,24.284728288618926,0.8115965811592142,7.511739026869279
Track_632,15,15,NaN,NaN,5,0,0,0,0,0,0.16036799550056458,0.24055199325084686,0.40091998875141144,4.450033669688389,7.00302054352486,58.2560651279371,0.0,56.7465537502667,86.55245488073672,39.30652404273733,58.521252222484094,21.56889465585415,0.7480000019073486,9.100331076495316,4.7994572340632775,0.4889968982757239,27.748888771717063,0.4889968982757239,24.096506235750297
Track_633,16,16,NaN,NaN,4,0,0,0,0,0,0.12027599662542343,0.280643992125988,0.40091998875141144,6.599719499795486,7.353647416532323,54.36844861132234,0.0,54.9575243912999,62.935534975358486,49.94823698787927,51.98880121066196,6.984086572082153,0.617499977350235,6.610071018229613,6.599719499795486,0.9984339777279883,54.8714596840885,0.9984339777279884,1.7285305785782943
