frame,x,y,z,capsule_radius,angle_xy,angle_z,velocity
0,3.51949763,0.19011202000000083,0.87131982,4.312439024722762,48.67961120605469,0.0,
1,3.1783988799999996,0.23752648000000054,1.263939185,4.312439024722762,68.02798461914062,4.902399390061501,24.869111059740714
2,2.4426718349999996,0.3950788750000003,1.7440828750000001,4.312439024722762,69.24832916259766,1.5284010557699161,42.50263443779721
3,1.68983617,0.6072168050000002,1.9447874,4.312439024722762,65.3403549194336,12.305579789575336,38.45208893287766
4,0.9512364249999998,0.8949126050000005,2.081709075,4.312439024722762,64.72203826904297,4.971838203782386,38.30436651001534
5,0.022929589999999944,1.2646588850000007,1.96318253,4.312439024722762,61.58757019042969,2.1149356308036946,47.91608389710547
6,-0.7650507499999999,1.50083719,1.581111685,4.312439024722762,67.9855728149414,0.5321766738977223,43.191062593231386
7,-1.2133476349999999,1.5804527849999994,1.096067165,4.312439024722762,56.94404602050781,88.0996811582039,31.67926446334627
8,-1.5094649299999996,1.59516524,0.51524394,4.312439024722762,167.13414001464844,88.31701184124866,31.053225006224004
9,-1.2863794199999998,1.3868544900000006,-0.24340147499999998,4.312439024722762,103.6282196044922,0.0,38.94013601452919
10,-0.799292275,1.0593582300000004,-1.089529245,4.312439024722762,74.00294494628906,26.005754227567888,49.03698197885997
11,-0.39987877499999946,0.7419904600000002,-1.631737295,4.312439024722762,76.77783203125,10.871676958602546,35.45119013324589
12,0.10231666500000003,0.46593697,-1.8344530799999998,4.312439024722762,82.85841369628906,17.866629838078545,28.945937518670622
13,0.6508043199999998,0.29001050500000014,-1.7922603449999999,4.312439024722762,91.43440246582033,8.11085464082622,27.5025892683972
14,1.17471536,0.15189815500000003,-1.48198869,4.312439024722762,102.97635650634766,3.332246801295171,29.731462486246336
15,1.5137711299999999,0.08963542999999996,-1.265499615,4.312439024722762,80.09591674804688,87.76462172875364,19.384110055686378
16,1.6528873649999998,0.43654566000000017,-0.640272675,4.312439024722762,13.833381652832031,3.4268304405964027,34.687093701193184
17,1.5942210299999995,0.8000591849999994,0.5462176550000001,4.312439024722762,34.1909065246582,1.3134871043501133,59.15779132251474
18,1.2541051949999997,1.0288269249999993,1.235679315,4.312439024722762,48.33971405029297,24.470108507256768,38.195428983333656
19,0.7198597100000002,1.4242543499999996,1.000393115,4.312439024722762,67.85028076171875,19.96608984956966,33.575335220025536
20,-0.02450261499999984,1.7026254299999999,0.59564908,4.312439024722762,70.6325912475586,7.528647930754729,42.46870163878361
21,-0.5767990849999998,1.7618689300000003,0.52216779,4.312439024722762,116.24542236328124,88.15383165468083,26.68114755827981
22,-0.8176684000000001,1.4454192050000003,0.005572507500000046,4.312439024722762,65.04851531982422,87.05224260898441,31.044885260244854
23,-0.7760652900000005,1.0782323699999998,-1.0271381575,4.312439024722762,73.15975189208984,19.017183922990366,52.23026611825727
24,-0.43280028000000037,0.84433136,-1.677372355,4.312439024722762,87.15363311767578,2.4934149361934104,36.742193740085646
25,0.003901909999999731,0.5873484350000004,-1.698992415,4.312439024722762,99.39653778076172,1.2657410671150986,24.150719743773724
26,0.3684619899999997,0.43076252000000004,-1.52039916,4.312439024722762,104.05994415283205,31.52535605081369,20.719416520420804
27,0.56702881,0.3494860850000001,-1.327772875,4.312439024722762,117.5073471069336,40.1179775879303,13.730440763018649
28,0.7327766799999997,0.273976185,-1.06244752,4.312439024722762,139.12794494628906,0.0,15.325023288920228
29,0.7958734549999993,0.6786317550000001,-0.461707,4.312439024722762,105.09611653081801,,34.62191334563544
30,0.6767240599999997,1.3235896050000004,0.138095305,4.312439024722762,31.431550979614254,2.74391874431506,42.32286044564023
31,0.40508077500000006,1.5754304350000004,0.248351595,4.312439024722762,52.2240104675293,10.357454557308213,18.40402742483471
32,0.04094731499999993,1.6928959100000007,-0.05771153499999998,4.312439024722762,105.84793853759766,85.56990467449597,23.331678952718086
33,-0.5607528949999998,1.517332155000001,-0.6141597649999999,4.312439024722762,73.99079132080078,0.0,39.91204637040856
34,-0.8459411249999995,1.1775300500000005,-1.170607995,4.312439024722762,22.915224075317383,10.925270669720087,33.8876505028847
35,-0.64932056,0.9147156750000005,-1.49832342,4.312439024722762,48.76886749267578,34.325723025178036,22.086638416285176
36,-0.4526615450000002,0.4559342550000003,-1.526242285,4.312439024722762,55.88092803955078,26.15343485024463,23.806410393623995
37,-0.21801141500000032,0.037651775000000054,-1.40564043,4.312439024722762,69.93360900878906,1.4765218296684866,23.54932701270873
38,0.08766739999999995,-0.17204231000000014,-1.487689185,4.312439024722762,76.63280487060547,19.65123824740451,18.07913728682656
39,0.5135694700000006,-0.33032426000000026,-1.75612952,4.312439024722762,98.7055435180664,51.222066551470135,25.130316243826694
40,0.9253992800000006,-0.49943899000000025,-1.4571426916666668,4.312439024722762,129.3469696044922,28.5429295168004,25.537163698434163
41,1.3066787850000003,-0.06461160500000007,-0.6844446950000002,4.312439024722762,179.9347381591797,26.069061008036403,45.9594396190214
42,1.39322385,0.6583369650000002,0.08825330166666659,4.312439024722762,18.23279190063477,5.520934132263333,50.55714256994801
43,1.15994326,1.0040210699999998,0.717719785,4.312439024722762,31.379491806030277,41.795037869811615,35.95617727545602
44,0.767908855,1.3917474500000004,0.69287011,4.312439024722762,27.245296478271484,87.86946802391704,26.28296339984485
45,0.09131933499999967,1.7025916700000008,-0.13948488500000006,4.312439024722762,13.788372039794922,87.88667819477527,53.18031504135017
46,-0.42825456000000006,1.6024373000000005,-1.268260555,4.312439024722762,176.74436950683594,4.016569060205205,59.364022548983165
47,-0.6056925199999998,1.19310546,-1.51611019,4.312439024722762,12.898091316223145,9.636092195530743,24.302805678494586
48,-0.641059485,0.6039211449999997,-1.233690465,4.312439024722762,23.033710479736328,8.330344392155823,31.158648985976704
49,-0.5493512050000002,-0.024979440000000075,-1.614957945,4.312439024722762,40.17337417602539,19.30326366058179,35.29246917348751
50,-0.2460588450000003,-0.5595308050000005,-1.52499797,4.312439024722762,60.76861572265625,5.990544199452651,29.57845229675659
51,0.19662305499999988,-1.0602978850000007,-1.826631885,4.312439024722762,101.63917541503906,72.25575585398565,34.918692460759175
