LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID159744,159744,0,1.0,26.781215891936217,16.199251543801644,0.0,4.637203425168991,148,1.0349938739861266,1,,3536.1277777777777,3532.0,3219.0,3883.0,636503.0,105.38750154106351,-0.9631044918556054,-1751.7363787439547,0.0022953138358378215,-0.02649891308547771,1.3742710799348739,0.8153693255266704,1.082938110010022,1.6854584013780416,3.365312752398451,7.780814703758957,0.6985301395046808,0.9468085106382979,4.241430522162557
ID136966,136966,0,1.0,23.797232627556255,14.534190042749106,0.0,0.0,0,0.6628102381542945,1,,3592.3802816901407,3578.0,3385.0,3915.0,255059.0,114.96973094778133,-0.9633284718147223,-1641.625813642639,0.00890560408369865,-0.007350139042466224,0.7960540372476792,0.5977508291735089,0.6324751406392457,1.3317489468786816,1.3801563535117247,4.500391168812397,0.8563230326513018,0.9542483660130722,3.830770367103472
ID140294,140294,0,1.0,23.678447045225166,15.352508395200804,0.0,0.6893140226602554,22,1.0594176308016796,1,,3612.1739130434785,3631.0,3108.0,3944.0,664640.0,138.42313435439587,-0.9637362338105399,-1386.9961330234719,9.484192369697946E-4,-0.004589450015569833,1.206403978812024,0.9804832249659609,-1.3660571656574096,1.2304177655399524,3.5260158894511844,6.974977562717076,0.9107695436484051,0.9815789473684207,3.714502734286619
ID148231,148231,0,1.0,25.23347079430824,15.2905098326533,0.0,2.2872692570090294,73,1.0276999573544172,1,,3595.8920454545455,3596.0,3265.0,3931.0,632877.0,123.40597227649269,-0.9633192623979253,-1530.4975789238918,0.014166150786951673,0.0156920578272924,1.2564704973252179,0.9046568891278617,3.0586960931019487,1.3888917582184375,3.3180471238535296,7.452804053783575,0.7506768234386865,0.918848167539267,4.091461116911481
ID155143,155143,0,1.0,26.639066580819133,15.385220004953707,0.0,3.6972297579050064,118,0.7131093529591618,1,,3551.1686746987953,3531.0,3340.0,3884.0,294747.0,113.26160299976253,-0.964265298725715,-1692.0959064602098,0.02279623302048601,-0.002423597022335396,0.8400640136778496,0.6793689616561468,0.08601300832409597,1.2365357575800413,1.5975782448183666,4.787118183369294,0.8760395291799288,0.9941176470588239,3.7874166185893303
ID151557,151557,0,1.0,25.41607238167396,14.794147380177263,0.0,2.976583279669285,95,1.1790541956376082,1,,3623.7402597402597,3616.0,3349.0,3980.0,837084.0,125.59165050453787,-0.9632304037815174,-1511.7069524150072,0.009140809449491478,5.917547373923791E-4,1.3633215327639532,1.078155173847172,-0.2523506624758621,1.264494727506825,4.3673440775508,8.51598698700961,0.7567584770759381,0.9258517034068137,4.074987536175823
ID141322,141322,0,1.0,23.806338714751867,15.619882513926784,0.0,0.9086412116885185,29,1.1335135545518946,1,,3635.4272300469484,3645.0,3225.0,3917.0,774346.0,146.2123701317892,-0.9631335352259692,-1299.1411680022318,-0.02628177441322523,-0.007578300752503366,1.25133678467572,1.082237820438979,-1.5662328083584878,1.1562493576209993,4.036484677736345,7.5825153207876586,0.8822396645593304,0.9726651480637819,3.774084697885116
