tif_name,frame,bug_xy,innerback_xy,innerback_radius,innerback_radius_max,ellipse_center,ellipse_width,ellipse_height,ellipse_major,ellipse_minor,ellipse_angle,ellipse_angle_adjust,ellipse_center_intensity,ellipse_mean_intensity,area_ratio,z_sign,z_center,center,center_left,center_right,trackmate_ellipse_center,trackmate_ellipse_major,trackmate_ellipse_minor,trackmate_ellipse_angle,trackmate_z
I15_entry_0006.nd2 - C=0-2_pair49_302_454,10,[3.2481803  8.30705791],[6.25143601 6.84999614],3.498878494744948,3.770791968369134,"(28.735464096069336, 75.91030883789062)",8.665876388549805,24.612163543701172,24.612163543701172,8.665876388549805,156.42611694335938,4.300947103566206,27056.0,28918.21511627907,0.8655971916425382,-1,-1.5923552657777438,[ 3.16090105  8.35013397 -1.59235527],[ 3.43222227  8.9625486  -1.42640661],[ 2.93470268  7.81112709 -1.52258955],[3.2481803  8.30705791],1.8666901628259456,0.8792327517490526,1.083420647114983,-1.7863900246379125
I15_entry_0006.nd2 - C=0-2_pair49_302_454,11,[3.01098522 7.39811119],[6.24651392 6.85361215],3.490336903601273,3.770791968369134,"(26.23121452331543, 67.14701080322266)",8.793292045593262,23.70701789855957,23.70701789855957,8.793292045593262,174.40206909179688,4.614686654737389,29216.0,28888.69590643275,0.8856246499945551,-1,-1.5985900610033121,[ 2.8854336   7.38617119 -1.59859006],[ 2.98799715  8.05377213 -1.47799377],[ 2.84911661  6.80976387 -1.58176237],[3.01098522 7.39811119],2.2676287997030378,0.8261455368166302,1.504580507879,-1.8380877618283584
I15_entry_0006.nd2 - C=0-2_pair49_302_454,12,[3.04617574 6.65116286],[6.26311855 6.89657721],3.491440218597568,3.770791968369134,"(29.435338973999023, 58.58519744873047)",5.656510353088379,18.967248916625977,18.967248916625977,5.656510353088379,22.335004806518555,1.9606156991174044,26270.0,28919.150943396227,0.8603896851157686,-1,-0.9712069278658682,[ 3.23788729  6.44437172 -0.97120693],[ 3.4290122   6.03069721 -0.96032931],[ 3.01464764  6.88745045 -1.15616632],[3.04617574 6.65116286],2.084445865381716,1.0079330026738074,2.084516185927299,-1.9359956260183342
I15_entry_0006.nd2 - C=0-2_pair49_302_454,13,[3.50766907 5.5517379 ],[6.28164757 6.94279506],3.472913457760717,3.770791968369134,"(34.42753219604492, 51.51665115356445)",7.187685489654541,19.05457878112793,19.05457878112793,7.187685489654541,62.175559997558594,2.6559645630235718,26568.0,28769.594594594593,0.7995030992907921,-1,-1.7239032451636156,[ 3.78702854  5.66683163 -1.72390325],[ 4.27301727  5.46863449 -1.08714714],[ 3.37239458  5.89548328 -1.3712931 ],[3.50766907 5.5517379 ],1.933688776331271,1.4956570070813222,-0.999443056615661,-1.937437233307967
I15_entry_0006.nd2 - C=0-2_pair49_302_454,14,[4.06812556 4.95480055],[6.29734803 7.0482933 ],3.441440879494183,3.770791968369134,"(40.598236083984375, 45.82716369628906)",7.63966178894043,15.742387771606445,15.742387771606445,7.63966178894043,105.81688690185547,3.4176494074427364,23952.0,28846.18493150685,0.8045980439712753,-1,-1.9505473512410205,[ 4.46580597  5.04098801 -1.95054735],[ 4.9217942   5.19503685 -1.02741493],[ 4.11629631  4.97238026 -0.80075998],[4.06812556 4.95480055],2.115384366214068,1.5932506430215365,-0.3632259507144217,-2.013754704687334
I15_entry_0006.nd2 - C=0-2_pair49_302_454,15,[5.07038541 4.9246725 ],[6.16967349 6.91780412],3.541277428093911,3.770791968369134,"(47.57724380493164, 44.99110794067383)",9.003650665283203,22.358339309692383,22.358339309692383,9.003650665283203,93.65853118896484,3.2054460686241324,25889.0,29368.55223880597,[0.75582255 0.75582255 0.75582255 0.75582255 0.75582255 0.75582255],-1,-2.647128915597577,[ 5.23349682  4.94902187 -2.64712892],[ 5.73499584  5.06701767 -1.24683245],[ 4.6742577   4.95793663 -1.76766418],[5.07038541 4.9246725 ],2.254638168191436,1.2985767382319062,0.1667278070637288,-2.9594692936578695
I15_entry_0006.nd2 - C=0-2_pair49_302_454,16,[6.21827919 5.19439481],[6.13714434 6.89215937],3.5496964437927896,3.770791968369134,"(57.2312126159668, 47.766178131103516)",8.983041763305664,22.24416160583496,22.24416160583496,8.983041763305664,124.66417694091797,3.7465966737027077,27739.0,29858.23287671233,"[0.77737486 0.77737486 0.77737486 0.77737486 0.77737486 0.77737486
 0.77737486 0.77737486]",-1,-2.6364614428205897,[ 6.29543339  5.25427959 -2.63646144],[ 6.74169785  5.59153351 -1.94695545],[ 5.86030807  4.94029175 -1.57727423],[6.21827919 5.19439481],2.3827356863907228,1.3102147422724049,0.6513094773802961,-3.3471107297900287
I15_entry_0006.nd2 - C=0-2_pair49_302_454,17,[6.78581088 5.75391898],[6.10746016 6.94558816],3.553763000795648,3.770791968369134,"(62.253360748291016, 53.222137451171875)",8.024070739746094,23.05052947998047,23.05052947998047,8.024070739746094,163.3148193359375,4.421177641506706,27892.0,29722.24683544304,0.9155585129470276,-1,-2.144935472067644,[ 6.84786968  5.85443512 -2.14493547],[ 7.04512268  6.43340084 -2.20670886],[ 6.68343868  5.30451862 -1.85630104],[6.78581088 5.75391898],2.5999469655837992,1.2841224766260393,1.3038010048479958,-3.48901539316499
I15_entry_0006.nd2 - C=0-2_pair49_302_454,18,[7.25886515 6.54953975],[6.10753591 6.94592017],3.559448375475133,3.770791968369134,"(66.25628662109375, 60.904544830322266)",8.200905799865723,23.806594848632812,23.806594848632812,8.200905799865723,10.189136505126953,1.74863030674451,27671.0,29610.735849056604,0.8738880741673167,-1,-2.234862782890257,[ 7.28819153  6.69949993 -2.23486278],[ 7.430168    6.10456402 -2.1578662 ],[ 7.1865377   7.28437469 -2.19141773],[7.25886515 6.54953975],2.70207717982416,1.2723152013913115,1.7637511858253965,-3.5736278748327126
I15_entry_0006.nd2 - C=0-2_pair49_302_454,19,[7.24951085 7.58224717],[6.07304585 6.89398946],3.5562007029234777,3.770791968369134,"(66.22366333007812, 69.43157196044922)",8.547652244567871,22.751415252685547,22.751415252685547,8.547652244567871,36.66902542114258,2.210791553891335,27365.0,29588.19375,0.9002384431111864,-1,-2.4121263509837085,[ 7.28460297  7.63747292 -2.41212635],[ 7.6573317   7.17952255 -2.17594291],[ 6.91361816  8.14028282 -2.35530317],[7.24951085 7.58224717],2.6537771188869397,1.2461098590714454,-0.929476978982079,-3.550550914532155
I15_entry_0006.nd2 - C=0-2_pair49_302_454,20,[6.71840937 8.57587378],[6.047599   6.87100017],3.547797122035825,3.770791968369134,"(61.391929626464844, 78.69959259033203)",7.116759777069092,24.242908477783203,24.242908477783203,7.116759777069092,64.93920135498047,2.7041992040548686,26983.0,29501.054794520547,0.8966425987034518,-1,-1.6885238506504123,[ 6.75311226  8.65695518 -1.68852385],[ 7.31161537  8.38694527 -1.78709104],[ 6.2054277   8.91463173 -1.56765267],[6.71840937 8.57587378],2.4666779761986977,1.1644404305014897,2.717522904634904,-3.3261389745446968
I15_entry_0006.nd2 - C=0-2_pair49_302_454,21,[5.60649223 9.44921189],[6.02934512 6.86514453],3.539917647132174,3.770791968369134,"(52.325260162353516, 86.44381713867188)",7.168374538421631,24.61210823059082,24.61210823059082,7.168374538421631,83.90122985839844,3.0351490342965253,26394.0,29473.867647058825,0.7938405861213413,-1,-1.7142655000174507,[ 5.75577862  9.50881989 -1.7142655 ],[ 6.38931213  9.46168854 -1.70077042],[ 5.07990368  9.59414642 -1.26830087],[5.60649223 9.44921189],2.519713057967124,1.005751291156398,3.1164811264671783,-2.7194746687638727
I15_entry_0006.nd2 - C=0-2_pair49_302_454,22,[4.8014714  9.48792978],[5.99258149 6.89815086],3.5431802447345127,3.770791968369134,"(44.19443893432617, 86.63480377197266)",8.170287132263184,21.767873764038086,21.767873764038086,8.170287132263184,105.88084411621094,3.418765671413643,27383.0,29701.33870967742,[0.72664591],-1,-2.2192691603262453,[ 4.86138828  9.52982841 -2.21926916],[ 5.45481987  9.71029633 -1.41525919],[ 4.36197559  9.41760696 -0.83161494],[4.8014714  9.48792978],2.373434289266214,0.8867169165285808,0.2583936100184167,-2.1637209618320092
I15_entry_0006.nd2 - C=0-2_pair49_302_454,23,[4.05410342 9.38446212],[6.06899257 6.79542222],3.4637519130341725,3.770791968369134,"(36.92925262451172, 87.1977310180664)",8.646865844726562,23.612333297729492,23.612333297729492,8.646865844726562,124.50936889648438,3.743894763618768,33427.0,28809.604166666668,0.9603581219369905,-1,-1.4613628968545382,[ 4.06221779  9.59175041 -1.4613629 ],[nan nan  0.],[ 3.56331913  9.14864273 -0.89827169],[4.05410342 9.38446212],2.6580532615775088,0.9677228452965048,0.5973943729830424,-1.7909789741620261
I15_entry_0006.nd2 - C=0-2_pair49_302_454,24,[3.17051573 8.45577736],[6.08305624 6.89925531],3.4737451273294764,3.770791968369134,"(27.969331741333008, 78.0490951538086)",8.138984680175781,22.83189582824707,22.83189582824707,8.138984680175781,151.99319458007812,4.22357801284166,31903.0,29252.97142857143,0.9489595193793076,-1,-1.4040403022027783,[ 3.07662649  8.58540047 -1.4040403 ],[ 3.50732779  9.09503082 -0.77936545],[ 2.80931555  8.09578751 -1.27778138],[3.17051573 8.45577736],2.524198224821642,0.7993472908327361,1.0156620474734317,-1.7186795175671779
I15_entry_0006.nd2 - C=0-2_pair49_302_454,25,[2.83192711 7.52210945],[6.07118832 6.94825688],3.4634739121578444,3.770791968369134,"(24.681631088256836, 67.00945281982422)",8.812780380249023,23.530948638916016,23.530948638916016,8.812780380249023,175.74725341796875,4.6381645502753095,30771.0,29317.522727272728,0.8472992495484647,-1,-1.4970363770326454,[ 2.71497942  7.37103981 -1.49703638],[ 2.78984911  8.02088844 -1.3779742 ],[ 2.71349041  6.84166313 -1.51693975],[2.83192711 7.52210945],2.6831819736181632,0.8412637899848078,1.4139427649249054,-1.7059816518860058
I15_entry_0006.nd2 - C=0-2_pair49_302_454,26,[2.86244447 6.49763895],[6.04978526 7.01617486],3.4875770890607782,3.770791968369134,"(26.458858489990234, 58.144344329833984)",7.338696479797363,17.70609474182129,17.70609474182129,7.338696479797363,29.54026222229004,2.086371164476355,26074.0,29252.608,0.798593953277162,-1,-1.799399141358375,[ 2.91047443  6.39587788 -1.79939914],[ 3.18507853  6.00767788 -1.02900255],[ 2.68106663  6.81359875 -1.39632659],[2.86244447 6.49763895],2.0730650968005393,0.9948008401377544,2.2001946607637386,-1.9401562635735734
I15_entry_0006.nd2 - C=0-2_pair49_302_454,27,[3.36722226 5.55441103],[6.11284429 7.02197584],3.4795612484182192,3.770791968369134,"(33.10494613647461, 50.11484146118164)",6.783410549163818,17.298927307128906,17.298927307128906,6.783410549163818,63.34722137451172,2.676413911769854,25702.0,28559.18269230769,0.8409003727165683,-1,-1.5229149475751171,[ 3.64154408  5.51263256 -1.52291495],[ 4.10134117  5.32132847 -0.79403685],[ 3.27324314  5.72601562 -1.07259638],[3.36722226 5.55441103],1.7257850103231762,1.2067904338627626,2.8854190392333035,-2.0523864064155
I15_entry_0006.nd2 - C=0-2_pair49_302_454,28,[3.99074509 4.95099488],[6.14809589 7.06825405],3.4248933721954,3.770791968369134,"(39.91131591796875, 46.01066207885742)",7.209493160247803,14.173243522644043,14.173243522644043,7.209493160247803,108.26335144042969,3.4603482686741405,23270.0,28694.847222222223,0.9345389326917571,-1,-1.734791552928538,[ 4.39024475  5.06117283 -1.73479155],[ 4.79304657  5.2240588  -0.66034612],[ 4.04907833  4.98369816 -0.63429564],[3.99074509 4.95099488],2.1571809396145,1.5485248390600732,-0.0779747256954318,-2.1627717589693622
I15_entry_0006.nd2 - C=0-2_pair49_302_454,29,[4.794122   4.84098379],[6.08642653 7.10481828],3.429107935550716,3.770791968369134,"(44.658203125, 44.999881744384766)",7.886939525604248,24.364917755126953,24.364917755126953,7.886939525604248,102.05072021484375,3.351917398575455,27063.0,29158.83766233766,0.7950929527330329,-1,-2.075418618716281,[ 4.91240234  4.94998699 -2.07541862],[ 5.49318207  5.05367344 -1.98499058],[ 4.30487164  4.85557281 -1.50535781],[4.794122   4.84098379],2.522279389165075,1.3406609091165669,0.4083444533224121,-2.649847823819963
I15_entry_0006.nd2 - C=0-2_pair49_302_454,30,[5.74994089 4.97722885],[6.01450684 6.91333264],3.542093046106668,3.770791968369134,"(53.043251037597656, 45.861419677734375)",7.662085056304932,19.778940200805664,19.778940200805664,7.662085056304932,134.0602569580078,3.9105892067817707,26979.0,28844.14285714286,0.8821642046124496,-1,-1.9618451870282811,[ 5.83475761  5.04475616 -1.96184519],[ 6.24035492  5.42823505 -1.4913926 ],[ 5.49188     4.72226856 -1.6626524 ],[5.74994089 4.97722885],2.3561691476177136,1.1738001790438013,0.7399648213586365,-3.2117785445570326
I15_entry_0006.nd2 - C=0-2_pair49_302_454,31,[6.60415973 5.4310318 ],[6.011761   6.90364132],3.539645628255442,3.770791968369134,"(60.605674743652344, 49.999752044677734)",7.936690330505371,20.40874671936035,20.40874671936035,7.936690330505371,159.43634033203125,4.353485412919071,26841.0,29486.886524822694,0.9314782047053815,-1,-2.100617001512539,[ 6.66662422  5.49997272 -2.100617  ],[ 6.87664364  6.0482074  -1.68696823],[ 6.5015873   5.00947144 -1.88188016],[6.60415973 5.4310318 ],2.1399855428096783,1.3154618282014308,1.2461518309408337,-3.415387737707191
I15_entry_0006.nd2 - C=0-2_pair49_302_454,32,[7.28251759 6.28007514],[5.99528151 6.91676652],3.5418211943048843,3.770791968369134,"(66.21829223632812, 57.08941650390625)",9.131001472473145,21.71929931640625,21.71929931640625,9.131001472473145,163.65374755859375,4.42709305491999,27708.0,30069.603773584906,0.8667216876571454,-1,-2.7131456183997535,[ 7.28401215  6.27983582 -2.71314562],[ 7.39668175  6.86666809 -1.78567384],[ 7.15220718  5.78198116 -1.99159079],[7.28251759 6.28007514],2.09472697655553,1.2826592589526118,1.3426809894153813,-3.503907837230582
I15_entry_0006.nd2 - C=0-2_pair49_302_454,33,[7.55775552 7.06892804],[5.98324128 6.87653113],3.541821194304885,3.770791968369134,"(68.88199615478516, 64.63752746582031)",8.869686126708984,22.759183883666992,22.759183883666992,8.869686126708984,178.84902954101562,4.692300756282222,28607.0,29844.880503144654,0.8388741721227156,-1,-2.5778657602871142,[ 7.57701958  7.11012802 -2.57786576],[ 7.59714775  7.74832054 -2.0821049 ],[ 7.59140068  6.50866707 -1.96699451],[7.55775552 7.06892804],2.5659217442707405,1.2472225876730094,1.5686368006593014,-3.453439497206424
I15_entry_0006.nd2 - C=0-2_pair49_302_454,34,[7.62533425 7.88144954],[5.94531468 6.87580217],3.548068515964089,3.770791968369134,"(69.6385269165039, 72.42561340332031)",7.662834644317627,23.769739151000977,23.769739151000977,7.662834644317627,35.77413558959961,2.1951727798882925,26712.0,29300.33108108108,0.8772835270486865,-1,-1.9622229505858542,[ 7.66023796  7.96681747 -1.96222295],[ 8.03587967  7.47819313 -1.81327963],[ 7.30833229  8.47709152 -1.66340866],[7.62533425 7.88144954],2.698171408849373,1.2672763937978027,-0.9320468155213774,-3.2911909494991223
I15_entry_0006.nd2 - C=0-2_pair49_302_454,35,[7.16520595 8.75783342],[5.94918227 6.88889915],3.53447329194595,3.770791968369134,"(65.03954315185547, 80.55813598632812)",6.60670804977417,24.798803329467773,24.798803329467773,6.60670804977417,62.84536361694336,2.6676548415236105,26185.0,28969.632352941175,0.8665011548543318,-1,-1.4355772462138852,[ 7.15434975  8.86139496 -1.43557725],[ 7.7098333   8.57787758 -1.31913559],[ 6.65727139  9.12637787 -1.62190745],[7.16520595 8.75783342],2.6022078627637986,1.1067767507370299,2.641914921633972,-3.103902822942031
I15_entry_0006.nd2 - C=0-2_pair49_302_454,36,[6.17301741 9.44357506],[5.95636316 6.93825078],3.53665203975153,3.770791968369134,"(56.2752685546875, 84.46965026855469)",14.494138717651367,18.845144271850586,18.845144271850586,14.494138717651367,75.3668441772461,2.8861959045253576,28710.0,29208.771186440677,[0.45215774],-1,-3.0214589316213827,[ 6.19027954  9.29166153 -3.02145893],[nan nan  0.],[ 5.74096405  9.47608559 -1.6702146 ],[6.17301741 9.44357506],2.214796449486324,1.015515368802455,0.0701538776718451,-2.765600004277129
I15_entry_0006.nd2 - C=0-2_pair49_302_454,37,[5.29965579 9.43337168],[5.98183275 6.9029355 ],3.5393735884726736,3.770791968369134,"(48.07155990600586, 86.600830078125)",6.737977027893066,23.51570701599121,23.51570701599121,6.737977027893066,97.8357925415039,3.2783530329422508,28002.0,29088.333333333332,[0.77142513 0.77142513 0.77142513 0.77142513 0.77142513],-1,-1.5004291769388125,[ 5.28787159  9.52609131 -1.50042918],[ 5.97592003  9.60208977 -1.1081309 ],[ 4.72124554  9.48242683 -0.95287172],[5.29965579 9.43337168],2.760034121577083,0.9019697657469637,0.1391693277031926,-2.2342613145714587
I15_entry_0006.nd2 - C=0-2_pair49_302_454,38,[4.40685308 9.13685313],[5.97382533 6.86502857],3.551323625378957,3.770791968369134,"(40.390586853027344, 84.06373596191406)",5.047214031219482,25.824840545654297,25.824840545654297,5.047214031219482,126.39033508300781,3.7767238166922836,26858.0,27507.965277777777,0.7961196748714485,-1,-0.678068025011541,[ 4.44296455  9.24701096 -0.67806803],[ 4.94397305  9.60608704 -0.51653045],[ 3.97595551  8.90224464 -0.49748055],[4.40685308 9.13685313],2.9504970317969508,0.9137635998286582,0.6295059920513609,-2.2889394885473493
I15_entry_0006.nd2 - C=0-2_pair49_302_454,39,[3.58656515 8.64104549],[6.10630624 6.77330571],3.472081588981704,3.770791968369134,"(30.421642303466797, 79.11548614501953)",10.049077033996582,23.296415328979492,23.296415328979492,10.049077033996582,149.2834930419922,4.176284799255706,31457.0,28189.58219178082,0.897384961086459,-1,-1.6606763268885647,[ 3.34638065  8.70270348 -1.66067633],[ 3.82940563  9.25139091 -0.85183433],[nan nan  0.],[3.58656515 8.64104549],2.5116911415957084,0.8914826024199006,1.1203379733629526,-2.0688398859782895
I15_entry_0006.nd2 - C=0-2_pair49_302_454,40,[3.1331667  7.64701674],[6.12206662 6.84411523],3.485920151558564,3.770791968369134,"(28.973453521728516, 69.63883972167969)",7.542831897735596,20.965721130371094,20.965721130371094,7.542831897735596,162.5504913330078,4.40783760129039,25170.0,31614.0,[0.66423206],-1,-1.9018185473123346,[ 3.18707989  7.66027237 -1.90181855],[ 3.30524836  8.24151619 -0.92707413],[ 3.01836943  7.15159958 -1.23668101],[3.1331667  7.64701674],2.239856972109078,0.8772146851801226,1.4542210002260492,-2.119874896133812
I15_entry_0006.nd2 - C=0-2_pair49_302_454,41,[2.94531114 6.42848155],[6.16791943 6.91334528],3.48674871873381,3.770791968369134,"(28.817825317382812, 59.618568420410156)",5.553043842315674,20.66090202331543,20.66090202331543,5.553043842315674,3.3408703804016113,1.6291055148152602,26218.0,31778.666666666668,[0.68805226],-1,-0.9211748847590435,[ 3.16996078  6.55804253 -0.92117488],[ 3.23972794  6.05855221 -0.26608154],[ 3.14333401  7.1203524  -0.78612133],[2.94531114 6.42848155],1.9392974701856327,0.9386420219681638,1.9955929750639765,-1.7069842696181592
I15_entry_0006.nd2 - C=0-2_pair49_302_454,42,[3.33591533 5.21898912],[6.17697731 6.98429584],3.483156837488489,3.770791968369134,"(32.42778015136719, 48.60009002685547)",9.408101081848145,18.63381576538086,18.63381576538086,9.408101081848145,27.187898635864258,2.0453146746892026,27789.0,31742.090909090908,[0.60281554],-1,-2.0108113689563503,[ 3.56705582  5.3460099  -2.01081137],[ 3.79287548  4.90259171 -1.40251131],[nan nan  0.],[3.33591533 5.21898912],2.1885426990204264,1.0339779951317138,1.9980990349285792,-1.514575395147272
I15_entry_0006.nd2 - C=0-2_pair49_302_454,43,[4.01325401 4.54477518],[6.16788807 7.01844965],3.4776236221799883,3.770791968369134,"(36.59321975708008, 43.20977020263672)",8.371566772460938,16.919384002685547,16.919384002685547,8.371566772460938,56.1185417175293,2.5502496511835764,26959.0,31698.416666666668,[0.52137094],-1,-1.9874508839984402,[ 4.02525417  4.75307472 -1.98745088],[ 4.46798294  4.53943821 -0.68368846],[nan nan  0.],[4.01325401 4.54477518],1.8928277783742808,1.095316291406602,2.432433240921695,-1.7028865741280945
I15_entry_0006.nd2 - C=0-2_pair49_302_454,44,[4.72973889 4.24952046],[6.16246962 7.06852856],3.4364009340813246,3.770791968369134,"(nan, nan)",,,,,,,,,,0,0.0,[nan nan  0.],[nan nan nan],[nan nan nan],[4.72973889 4.24952046],2.1921969490326556,1.2812025258553223,-0.003100247382786,0.0
I15_entry_0006.nd2 - C=0-2_pair49_302_454,45,[5.86629822 4.28078731],[6.09707262 7.12776038],3.4198290401143274,3.770791968369134,"(55.383026123046875, 40.651554107666016)",7.829113960266113,17.726844787597656,17.726844787597656,7.829113960266113,111.20609283447266,3.511708795034918,25108.0,28795.462962962964,0.8027385411210354,-1,-2.0461620587585934,[ 6.09213287  4.47167095 -2.04616206],[ 6.56077339  4.68094051 -1.21808647],[ 5.71638584  4.37581329 -0.40444349],[5.86629822 4.28078731],2.628734138028862,1.2240403875560897,0.4208791327681929,-2.429038880851952
I15_entry_0006.nd2 - C=0-2_pair49_302_454,46,[6.70523629 4.84110679],[6.025698  6.9413509],3.521099044876869,3.770791968369134,"(61.57728576660156, 44.341983795166016)",8.02532958984375,19.430465698242188,19.430465698242188,8.02532958984375,155.68894958496094,4.288081106023924,27587.0,29132.74418604651,0.8695882030295875,-1,-2.145574516786631,[ 6.77350143  4.87761822 -2.14557452],[ 7.0027116   5.37600872 -1.79724571],[ 6.55447956  4.52034733 -0.88999618],[6.70523629 4.84110679],2.421976080840587,1.282417376835762,1.1492346640170374,-2.9923913690488817
