LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID129770 ? ID129790,3,129770,129790,0.04218713069484271,17.54470791113265,7.035233718846503,0.20539506005462427,0.6860872153192759,10.703494191171664,10.830691935651352,0.0,
ID129790 ? ID129808,3,129790,129808,0.024588428388151444,92.62704480713565,5.370984772223167,0.15680697812326927,0.7152824159711599,10.674550240883683,10.795082686757022,0.0,
ID129673 ? ID129693,3,129673,129693,0.05286138090786965,56.83873848530361,7.875131014347815,0.22991603012375986,0.5109160114079714,11.502914247556479,10.931892893428762,0.0,
ID129464 ? ID129484,3,129464,129484,0.13130709520429498,2.973597420160432,12.411738945585725,0.36236320895517937,0.2189640048891306,11.708561652726335,11.802413985051839,0.0,
ID129636 ? ID129654,3,129636,129654,0.031447100897662575,28.787940725378526,6.074056713995206,0.1773333045360137,0.4525256101042032,11.623105857877565,11.165963639889721,0.0,
ID129654 ? ID129673,3,129654,129673,0.04199152077745345,63.07114948457293,7.01890456358256,0.2049183270902177,0.4817208107560873,11.566229975572032,11.064631002859358,0.0,
ID129343 ? ID129361,3,129343,129361,0.00839936081839047,72.98847941771108,3.139147009263922,0.09164802681122201,0.04379280097782612,11.885248919699208,12.148273860652015,0.0,
ID129419 ? ID129447,3,129419,129447,0.02655317049882811,22.440392578449377,5.5814460039643805,0.16295143601339668,0.16057360358536243,12.0430622933333,12.16666200360029,0.0,
ID129381 ? ID129400,3,129381,129400,0.008329744186828344,63.63630800178463,3.1261108057987625,0.0912674322353179,0.10218320228159428,11.875604810212774,12.201145822064746,0.0,
ID129548 ? ID129571,3,129548,129571,0.11914616218481641,94.71382890613793,11.823023818888041,0.3451755527044411,0.3357448074966669,11.445433550032696,11.380595654907,0.0,
ID129447 ? ID129464,3,129447,129464,0.10107674319962553,59.425046774331015,10.889655870594629,0.3179256881719776,0.1897688042372465,11.973090497261072,12.01573487948373,0.0,
ID129867 ? ID129881,3,129867,129881,0.022962884542663042,54.945089715172536,5.190411096771824,0.15153509343601912,0.8320632185786963,10.918448004013273,10.718517380944778,0.0,
ID129711 ? ID129726,3,129711,129726,0.013777577800081806,28.92394472433127,4.020452834918887,0.11737792722689307,0.5693064127117395,11.251230460507374,10.731759513782881,0.0,
ID129726 ? ID129745,3,129726,129745,0.05945167932158214,89.61259728501585,8.351617562373626,0.24382715050129702,0.5985016133636236,11.271075855078266,10.65737454294931,0.0,
ID129361 ? ID129381,3,129361,129381,0.003975701471777413,100.29204592482189,2.1597098990368075,0.0630531638522399,0.0729880016297102,11.86982422636492,12.153941792845828,0.0,
ID129400 ? ID129419,3,129400,129419,0.018138554656107097,77.31067727169763,4.61306819244076,0.13467945149913219,0.13137840293347836,11.917950103333473,12.231631649201766,0.0,
ID129594 ? ID129614,3,129594,129614,0.04877990458949652,102.47507423287728,7.565001332557002,0.22086173183577212,0.39413520880043507,11.704271749228692,11.48876297084151,0.0,
ID129507 ? ID129527,3,129507,129527,0.0960192014625521,6.397823207654138,10.613718880341889,0.3098696523742719,0.27735440619289875,11.413091637104193,11.46231556121856,0.0,
ID129614 ? ID129636,3,129614,129636,0.028209766403916783,11.388041589511541,5.752919281746605,0.16795763276468498,0.42333040945231915,11.608035773241486,11.322877363937108,0.0,
ID129808 ? ID129834,3,129808,129834,0.03041966634818728,11.455214989243153,5.974007434454729,0.17441234574475306,0.744477616623044,10.835163175255964,10.765546100735538,0.0,
ID129323 ? ID129343,3,129323,129343,0.04600819649988572,NaN,7.3469340317479235,0.2144952132330363,0.01459760032594204,11.880161939352924,12.056873685721559,0.0,
ID129745 ? ID129755,3,129745,129755,0.0810837271575195,94.17385168871509,9.753385443062275,0.2847520450453684,0.6276968140155077,11.221990931428966,10.631980332308517,0.0,
ID129527 ? ID129548,3,129527,129548,0.002978574715631569,39.11540179498174,1.8693593084190334,0.05457632009976093,0.30654960684478283,11.305815019636709,11.332866650342003,0.0,
ID129484 ? ID129507,3,129484,129507,0.014011535958916944,4.142684053008934,4.05444495344391,0.11837033394781374,0.24815920554101467,11.53275734835011,11.638974815866959,0.0,
ID129693 ? ID129711,3,129693,129711,0.06756216788205151,49.34703020242479,8.903080983903228,0.2599272357450283,0.5401112120598555,11.422370134258543,10.766076568395832,0.0,
ID129834 ? ID129849,3,129834,129849,0.017718726698720464,69.036755450904,4.559369506710266,0.13311170759448795,0.7736728172749281,10.892299797641531,10.704098193933927,0.0,
ID129571 ? ID129594,3,129571,129594,0.04835267441183098,16.80142619417861,7.531800111995076,0.21989241553957922,0.364940008148551,11.692464726005507,11.500287696231474,0.0,
ID129755 ? ID129770,3,129755,129770,0.1041632133583676,3.1739272073666114,11.054668407513445,0.32274326229739886,0.6568920146673918,10.952351336517378,10.771120506484198,0.0,
ID129849 ? ID129867,3,129849,129867,0.0031478974785307152,68.64900065431542,1.921758565527695,0.056106126925057974,0.8028680179268122,10.890290513652303,10.643729929800056,0.0,
