LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID126339,126339,1,0.9900000095367432,4.150888055507138,10.615866247890963,0.0,0.11678080260753632,4,0.856574700666761,1,,5507.560209424084,5347.0,4958.0,7285.0,1051944.0,437.7495261808228,-0.9745171154337076,-962.2866232211107,-0.018551330180849177,-0.011948662242344001,0.9172920301102456,0.7210806209023066,1.2489419643779054,1.2721074502909462,2.3050500461010013,9.45184278957425,0.32423302192887654,0.83920704845815,6.225529709268578
ID126403,126403,1,1.0,10.531280893490125,9.939014877715255,0.0,0.35034240782260895,12,0.8842310722150272,1,,5271.686567164179,5254.0,4173.0,6011.0,1059609.0,364.1551678455994,-0.9750144714997775,-1129.8365516666847,0.0036468497051842957,-0.006313169836158968,0.9724835602139879,0.8708003496491725,1.1032899733986665,1.116769832035301,2.4563000491260003,6.359413908405117,0.7632329234800482,0.9227272727272731,4.057666821867105
ID126467,126467,1,0.8999999761581421,7.455123749462895,10.13800952423051,0.0,0.6130992136895657,21,1.0440251745331268,1,,5106.70979020979,5110.0,4586.0,5603.0,1460519.0,217.60012345671342,-0.976741055700903,-1971.0674247587183,0.018533211990485694,0.028202992662019612,1.234448703760772,0.9319936704664832,0.9280057669984936,1.324524771872006,3.4243000684860014,9.564328852544339,0.470405811259211,0.8155619596541785,5.168548464019402
ID126407,126407,1,0.9700000286102295,10.73105515318209,9.719862482519703,0.0,0.379537608474493,13,0.7935542677890844,1,,5169.963190184049,5098.0,4075.0,6154.0,842704.0,429.2139224550693,-0.9752400700729557,-948.8679367050955,-0.008795107123927096,0.002555456375785955,0.9584331313450334,0.7209195041072362,1.029981096737318,1.329459288983902,1.978350039567001,5.9987772030907145,0.690856002448765,0.8814016172506736,4.264922702056545
ID126344,126344,1,0.9399999976158142,4.503730614985494,10.497020830358803,0.0,0.1459760032594204,5,0.8621769493972733,1,,5495.223958333333,5487.0,4973.0,6231.0,1055083.0,282.14955903532916,-0.9754119152391855,-1545.2522033758482,0.0020725730512406748,0.044210935361794414,1.0150956834149565,0.7639318621817848,1.301675980283552,1.3287777793635278,2.3353000467060014,7.773517528260958,0.4856432845126321,0.8195329087048836,5.086818454189357
ID126536,126536,1,1.0,4.582038459698942,13.71258378024851,0.0,0.8466608189046383,29,0.7197453956993951,1,,5030.764705882353,4966.0,4144.0,6682.0,684184.0,520.7890485748221,-0.9768175403633482,-814.0593993642312,0.026919090913508022,0.01026586837899566,1.0724380934403712,0.5126393916367498,0.9183254923942938,2.0919931455448673,1.627450032549001,6.228128376901255,0.5272327940113327,0.8907284768211919,4.882066875650366
ID126476,126476,1,0.9300000071525574,6.294676574901749,10.645555662011082,0.0,0.6422944143414497,22,0.9554147156421664,1,,5062.426160337553,5076.0,4628.0,5523.0,1199795.0,203.30008251357157,-0.9772124818062602,-2135.714123202392,0.008489342179415186,-0.01907233777611019,1.1164853639721906,0.8338150829931489,2.719425607329744,1.3390083565823003,2.8677000573539995,8.507238141013836,0.49792783975264066,0.8586956521739129,5.023677221356328
