LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID128342 ? ID128348,0,128342,128348,0.27379454422493477,3.5916333130633817,17.92259662904755,0.5232538047878245,0.4817208107560873,9.040248846621408,4.284417953291939,0.0,
ID128300 ? ID128307,0,128300,128307,0.2929998788128675,17.31539816794765,18.54053474820435,0.5412946321670551,0.24815920554101467,12.08078776461156,9.981114086996225,0.0,
ID128354 ? ID128360,0,128354,128360,0.5203967552257144,17.04078787088377,24.70903733430783,0.721385302890012,0.5401112120598555,9.724052777292098,4.009152554366713,0.0,
ID128307 ? ID128314,0,128307,128314,0.817470651627291,18.04818519122888,30.968817339162587,0.9041408361683986,0.27735440619289875,11.381413684459176,9.978828990581905,0.0,
ID128391 ? ID128397,0,128391,128397,1.9023447336511228,10.910542625577955,47.242529815203085,1.3792551372574702,0.6860872153192759,11.404097413338041,7.226363603525192,0.0,
ID128257 ? ID128265,0,128257,128265,1.9571998588192256,9.539856179580953,47.918820933116955,1.3989995921440526,0.0729880016297102,11.98979482032538,6.484643982835278,0.0,
ID128330 ? ID128336,0,128330,128336,1.728001016748967,9.009030994375557,45.02570612273159,1.3145345247459144,0.42333040945231915,8.298978177863408,5.932140410678178,0.0,
ID128273 ? ID128279,0,128273,128279,0.7084572807370454,3.559992783977258,28.830048269772863,0.8416990440395221,0.13137840293347836,12.639987111287436,8.334391828501712,0.0,
ID128417 ? ID128424,0,128417,128424,0.020541312310044413,28.40712178435862,4.909108472161943,0.14332240686663203,0.8028680179268122,12.549361472878529,9.490196692558829,0.0,
ID128245 ? ID128257,0,128245,128257,1.759507773856754,6.501249248327376,45.4343302612643,1.32646438846158,0.04379280097782612,11.339042986349797,5.302356202023311,0.0,
ID128397 ? ID128410,0,128397,128410,1.2281839577956266,2.8782283387227214,37.95947924351219,1.1082346131553673,0.7152824159711599,12.038672221009891,8.294782724686677,0.0,
ID128385 ? ID128391,0,128385,128391,1.1044666277934845,2.2645508794161433,35.9968778671414,1.0509360721725582,0.6568920146673918,10.980307229093727,6.103688005670353,0.0,
ID128377 ? ID128385,0,128377,128385,0.8094477255543518,20.418573381236985,30.816473545584355,0.8996931285468128,0.6276968140155077,10.776652794561985,5.150414390501473,0.0,
ID128319 ? ID128323,0,128319,128323,1.4355796551932731,10.003697004551965,41.039511539341895,1.1981567740463988,0.3357448074966669,9.586083801846465,8.851590667866002,0.0,
ID128360 ? ID128368,0,128360,128368,0.048305837382444594,49.39263308594095,7.528151372641683,0.2197858898620305,0.5693064127117395,10.100219841281607,4.1133348131521785,0.0,
ID128288 ? ID128294,0,128288,128294,0.16793893183307917,6.684376553550426,14.03667449379957,0.40980352833166184,0.1897688042372465,12.52027896058916,9.519643992172965,0.0,
ID128413 ? ID128417,0,128413,128417,0.014698516982220147,33.475431584009414,4.152649675503887,0.12123744051331728,0.7736728172749281,12.475722345356782,9.393995203194738,0.0,
ID128314 ? ID128319,0,128314,128319,1.2590837410598157,12.129493206859813,38.434022804518726,1.1220890076370127,0.30654960684478283,10.46092529253433,9.594605393643235,0.0,
ID128424 ? ID128429,0,128424,128429,0.005066267695142539,85.89689892053174,2.4379938312712652,0.07117771909202021,0.8320632185786963,12.540767199262287,9.53729274822515,0.0,
ID128348 ? ID128354,0,128348,128354,0.027075616806374665,10.416024360897326,5.636087347062486,0.16454670098903432,0.5109160114079714,9.29159783454491,4.053949227190503,0.0,
ID128279 ? ID128288,0,128279,128288,0.3691289842343166,19.958647940011634,20.810264942601712,0.607559860618126,0.16057360358536243,12.646472542857268,9.02926739429487,0.0,
ID128325 ? ID128330,0,128325,128330,0.8360339825238127,5.907834207889971,31.318467375920967,0.9143489391494981,0.39413520880043507,8.50105653631039,7.018637873366712,0.0,
ID128410 ? ID128413,0,128410,128413,0.37727497456426284,15.589349630713798,21.03863382532628,0.6142271359719162,0.744477616623044,12.382544869397037,9.06213068523996,0.0,
ID128323 ? ID128325,0,128323,128325,1.1960622526468714,7.325450213944959,37.45979771199709,1.0936463105807432,0.364940008148551,8.920871132295034,7.9265740899771,0.0,
ID128336 ? ID128342,0,128336,128342,1.0174999344988607,24.924269410591062,34.55061089154716,1.0087120176238908,0.4525256101042032,8.55484219368904,4.875739073414321,0.0,
ID128294 ? ID128300,0,128294,128300,0.05356260047904965,20.62653977043736,7.9271917346206395,0.23143595329820657,0.2189640048891306,12.41483472394571,9.80832507275398,0.0,
ID128228 ? ID128245,0,128228,128245,0.4289592146579344,NaN,22.433474188647327,0.6549497802564211,0.01459760032594204,10.696731495169237,4.5532665055026005,0.0,
ID128265 ? ID128273,0,128265,128273,0.7095299258981085,0.3914819111952579,28.85186519235077,0.8423359934717907,0.10218320228159428,12.38807160792043,7.532133084408402,0.0,
ID128368 ? ID128377,0,128368,128377,0.5460308182528713,23.99929593464984,25.310289530965022,0.7389389814138048,0.5985016133636236,10.39139302279207,4.468124838757511,0.0,
