LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID128193,128193,2,1.0,9.86203865201513,8.00119591761005,0.0,0.759075216948986,26,1.3716712537554683,1,,5232.002044989775,5165.0,4869.0,6212.0,2558449.0,249.54535297723092,-0.9760211452336488,-1706.786516158441,-7.36940618057946E-4,0.0430749485469598,1.4331609507865004,1.3617506858990904,-0.7681747496491567,1.0524400432669963,5.910850118216999,10.776375597003153,0.6396087134467128,0.8865698729582577,4.432489813853966
ID128064,128064,2,1.0,10.292709964377803,8.455745805828853,0.0,0.2627568058669567,9,1.2551031141864948,1,,5261.982926829268,5210.0,4811.0,5885.0,2157413.0,217.16162381263044,-0.976062778957264,-1976.0611116461366,0.00452122271816333,-0.015703589493805167,1.3962260029395785,1.197441855261295,0.06052944261512727,1.1660073487534028,4.948900098977999,10.224011791470376,0.594943696727892,0.8786251342642317,4.595862196195553
ID128131,128131,2,1.0,9.78794714649058,8.19132386663546,0.0,0.5255136117339134,18,1.2161394183004948,1,,5290.1792207792205,5223.0,4912.0,6047.0,2036719.0,238.6908447317706,-0.9756923328814249,-1779.2387624159594,-0.007040809870324404,0.003277153390227167,1.4523639152428285,1.0424086812481956,1.055796803334974,1.3932768801423894,4.646400092927999,9.118680627321535,0.7022026383792364,0.9320388349514561,4.230324704730802
ID128004,128004,2,1.0,10.141240662361726,9.071143564282112,0.0,0.02919520065188408,1,1.090930271490874,1,,5287.135922330097,5230.0,4901.0,5872.0,1633725.0,233.51809832292992,-0.9755702817271842,-1808.2981139996893,-0.016614195033242355,-0.00898217741933656,1.2061743888611278,1.0061467386008438,0.49795499977420254,1.1988056439346453,3.7389000747780003,8.089663177068614,0.7179477573280841,0.9128508124076805,4.183680495614647
ID128075,128075,2,1.0,10.190013558263079,8.419694432524512,0.0,0.2919520065188408,10,1.292148131944276,1,,5245.997695852535,5207.0,4841.0,6047.0,2276763.0,231.69879207436588,-0.9760752860960991,-1847.4423079853818,-0.013728179303418636,0.00838086850513606,1.4401090377091623,1.1852230377654562,0.5194179455819392,1.2150531940589442,5.2453501049070015,10.156974956330943,0.6389333856895283,0.9116719242902208,4.434831679936579
ID128138,128138,2,1.0,9.801219003484812,8.263308540344525,0.0,0.5547088123857975,19,1.1913421273490317,1,,5284.527322404371,5219.0,4820.0,5945.0,1934137.0,218.74103802714845,-0.9759051457737425,-1956.992581767991,-0.005077112705807195,-0.04385053143754547,1.385463944903984,1.1414828887167927,1.2705907999688255,1.2137404411392139,4.458850089177002,10.253207493321778,0.5329828597490528,0.8318284424379235,4.855660463009187
ID128202,128202,2,1.0,10.029372149396645,8.008550599443387,0.0,0.7882704176008701,27,1.4280740758354058,1,,5229.685499058381,5164.0,4774.0,6349.0,2776963.0,266.8715629122232,-0.976008287270304,-1594.393523004364,0.0026921802428450333,0.010798038146298842,1.5046720237176805,1.3786342296931475,-1.488510679019221,1.0914222143262655,6.406950128139001,9.913474459036973,0.8192367451437851,0.936339522546419,3.916518842542188
