LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID124802,124802,1,1.0,10.181070919881531,12.96343969007396,0.0,0.49631841108202934,17,1.621321272959478,1,,4883.298833819242,4840.0,3966.0,6555.0,3349943.0,481.8001823136539,-0.9778833145858211,-896.2792307496708,0.02934854525673246,0.015198374492099856,1.9286692134074677,1.4265195603971006,0.4053949276016389,1.352010352294492,8.258250165165,11.623462808669363,0.7681160466913965,0.9254237288135592,4.044748410310843
ID124804,124804,1,1.0,10.018603213026488,12.849184304886114,0.0,0.5255136117339134,18,1.573092712511487,1,,4820.398753894081,4749.0,3830.0,6509.0,3094696.0,498.53165037528134,-0.9781907019411951,-867.3653486338633,0.004951677244984401,0.0030935615677149704,1.8610567886719864,1.3567462479751138,0.388148393072004,1.3717058672169058,7.774250155485001,10.834839285070808,0.8321917911534246,0.9632683658170915,3.8859142982688835
ID124806,124806,1,1.0,9.944434623253892,12.81223227097949,0.0,0.5547088123857975,19,1.5403099087880316,1,,4784.837662337663,4687.0,3668.0,6360.0,2947460.0,525.147628900881,-0.9784545339356074,-827.5620209725562,0.002810636027449426,3.2829379159453147E-4,1.7216315670784728,1.398400835869975,0.4873833154672164,1.231143119281253,7.453600149072002,10.200854727667329,0.9001250119872171,0.9762282091917592,3.736401322745623
ID124809,124809,1,1.0,9.861934869210833,12.796849215862338,0.0,0.5839040130376816,20,1.5239699698525828,1,,4821.890909090909,4718.0,4050.0,6121.0,2917244.0,434.874802718823,-0.9781551799629885,-992.9843857655592,-0.007308344734127946,-0.0071053352191855585,1.7244216029158679,1.389809104190565,0.1712804746439307,1.2407614813547965,7.296300145926004,10.000167877297976,0.9168493335769429,0.980487804878049,3.7021664873397464
ID124812,124812,1,1.0,9.847780093157242,12.753489087364645,0.0,0.6130992136895657,21,1.5533820801589897,1,,4877.358280254777,4839.0,4135.0,5924.0,3062981.0,394.20308318501526,-0.9778482879467442,-1092.342472733826,0.029618516093022944,0.02439682568813205,1.8452773916138843,1.3677646927959923,0.22091446276835136,1.3491190416984356,7.580650151613,10.63407681901519,0.8423968453564501,0.9675675675675678,3.8623049979570787
ID124751,124751,1,1.0,10.452879165900626,12.986353920477258,0.0,0.0,0,1.4607390368301905,1,,4848.76036036036,4806.0,3844.0,6335.0,2691062.0,479.3173340586712,-0.9778539318845744,-893.3362065405101,9.244537278674641E-4,-0.007004643055818622,1.705596151612082,1.2653189806316678,-0.008411989304758536,1.3479574539857297,6.703400134068001,9.75866906577474,0.8845529326200727,0.9762114537444935,3.7691465055574187
ID124753,124753,1,1.0,10.386081184941926,13.078252092421607,0.0,0.02919520065188408,1,1.486224664331326,1,,4860.310645724258,4838.0,3883.0,5962.0,2784958.0,450.2658008803406,-0.9777092584168117,-946.9134211950427,0.024888188063848824,0.0011020312594528714,1.7588351989055078,1.2988225660059387,0.053652954795003094,1.354176655795389,6.939350138787001,9.846148770625485,0.8994890448777758,0.982862039417309,3.7377219661118755
