LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID129673,129673,3,1.0,11.466545855990336,11.040946482649195,0.0,0.49631841108202934,17,1.1049621056190075,1,,5216.213836477988,5336.0,4035.0,5936.0,1658756.0,443.37440459172285,-0.9764407183702565,-975.2110239201998,-0.03928098583607051,0.0023734778181677602,1.429390063898867,0.9829127652582653,2.192378909770233,1.4542389868375425,3.8357000767140006,10.728689677944937,0.41875609167480204,0.7262313860252002,5.478029455156676
ID129419,129419,3,1.0,11.984812656462069,12.223629296225768,0.0,0.1459760032594204,5,1.046788369064496,1,,5297.791519434629,5471.0,3700.0,6085.0,1499275.0,535.5006893521419,-0.9758329288493087,-798.9438784803427,0.0377875799835064,-0.04498683507810355,1.1669338427193041,0.9882307342478279,2.789258559398802,1.1808313608132137,3.4424500688489994,8.624965748716507,0.5815174555470829,0.8595166163141994,4.648614732155293
ID129867,129867,3,1.0,10.918326454396365,10.64274993172444,0.0,0.8174656182527542,28,0.9584334110491893,1,,5293.5672268907565,5450.0,4075.0,5949.0,1259869.0,463.28136379931607,-0.9765170887423589,-950.3017060671308,0.011210223758163017,-0.020199917009428456,1.1729626344092743,0.8004806693418924,2.6937163339895647,1.4653228732851404,2.8858500577170005,7.267706465345048,0.6865763978260018,0.886617100371747,4.278194224825409
ID129484,129484,3,1.0,11.572254241135056,11.683052922111031,0.0,0.23356160521507263,8,0.9861624101603916,1,,5268.241106719368,5403.0,4159.0,6041.0,1332865.0,445.6982140261187,-0.9765359133684943,-983.8736075934944,-0.029618470890050347,0.028711450906839537,1.33574765054486,0.7717438055996662,2.3009474455412118,1.7308174563279421,3.055250061105001,7.536498760753069,0.6759543408333588,0.8890845070422532,4.311677319505515
ID129548,129548,3,1.0,11.278707220630196,11.335998887869772,0.0,0.32114720717072487,11,1.0235338384052193,1,,5312.48717948718,5460.0,4162.0,6049.0,1450309.0,444.34116879213383,-0.9765035285825928,-993.7622782415777,0.0045328606948147766,0.015208018927290137,1.2241346651315756,0.8798280485879734,2.158425612346113,1.3913339851987854,3.291200065824,8.387732893618724,0.5878614251103168,0.8513302034428792,4.623463681019061
ID129614,129614,3,1.0,11.63577392588157,11.402142971164295,0.0,0.4087328091263771,14,1.0891635816328498,1,,5255.62987012987,5410.0,4113.0,6072.0,1618734.0,461.8931507968889,-0.9763523937996743,-939.577604345421,0.026218016729251257,0.01673556864489492,1.3580515477586257,0.9249337056813562,2.4228838064002653,1.4682690655739608,3.7268000745360013,9.205285744353372,0.5526770251275206,0.8496551724137931,4.768362088235459
ID129361,129361,3,1.0,11.839526382509167,12.145225943739929,0.0,0.05839040130376816,2,1.1435038797925983,1,,5353.926686217009,5462.0,4190.0,6123.0,1825689.0,419.03514231104026,-0.9757821887522001,-1029.6033941302,0.025529568876677906,0.0032038388989739874,1.3555370880499913,0.9984831892323311,2.6581052816421327,1.3575963047431732,4.107950082159001,9.249264669722452,0.6034212602365774,0.873873873873874,4.5634639937384
