LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID125699,125699,0,1.0,10.528130332282485,10.030436181546884,0.0,0.6422944143414497,22,1.0366206472280524,1,,5225.806451612903,5334.0,4097.0,5844.0,1458000.0,373.60080236339473,-0.9762832614169494,-1151.5860433087264,0.014329269374850215,-0.01775869312267839,1.111774008788811,0.9943342883842858,0.7143229244532502,1.1181088913220074,3.375900067518001,9.432497082216436,0.47681080374080875,0.8815165876777256,5.13371657689967
ID125638,125638,0,1.0,11.479504376795967,9.940836797479273,0.0,0.49631841108202934,17,1.1961817226057587,1,,5284.983914209115,5206.0,4818.0,6151.0,1971299.0,276.01909852636004,-0.9755636050830797,-1528.80814230816,-0.008427243769398775,0.015972656012407677,1.2486170754871382,1.1927282322785884,1.479345164625859,1.0468579863342211,4.495150089903,8.612068771201136,0.7616213024743833,0.9310776942355888,4.061957645468888
ID125449,125449,0,1.0,8.760137702280263,13.713725927147443,0.0,0.11678080260753632,4,0.7935542677890844,1,,5149.969512195122,5136.0,4268.0,5940.0,844595.0,324.47511978466054,-0.976654673964545,-1327.9885835297207,0.018491461708752634,-0.0016195743189876331,1.219865471870995,0.5586030150171971,0.32735153263867467,2.183778889617057,1.978350039567001,7.235465930975285,0.47487575183118247,0.8673740053050396,5.144165529780642
ID125768,125768,0,1.0,11.446142726145304,7.469888390850101,0.0,0.8174656182527542,28,0.8644076826196324,1,,4981.703125,5082.0,3870.0,5719.0,956487.0,468.4165600269281,-0.9778219920673633,-937.8056923984369,-0.009714952935305927,-0.01035991019102618,1.013254486078358,0.7661792556123687,0.39175386697278314,1.3224770556708882,2.3474000469480014,6.800734536818172,0.6378011934027936,0.9107981220657281,4.438766178614183
ID125579,125579,0,1.0,12.076262403453514,9.536118765051311,0.0,0.379537608474493,13,0.921556676942876,1,,5357.9,5341.0,4940.0,5815.0,1178738.0,195.26029694140033,-0.9750327881967578,-2143.1858274810743,-0.020827007132026166,0.02085548198011811,1.0747789303562179,0.8713356948672494,2.633319683178448,1.2334843352423013,2.668050053360999,7.770713592864182,0.5552416448675789,0.8613281249999998,4.757336988074028
ID125516,125516,0,1.0,13.159890148519473,12.19631991891759,0.0,0.2627568058669567,9,0.6159363972324605,1,,4743.989795918367,4817.0,3716.0,5270.0,464911.0,320.70002346342676,-0.9772847423034904,-1272.8528536298409,0.0056156682853235685,-0.012895896972219361,1.0301189079842317,0.38585515720389363,2.13491694241278,2.669703614820149,1.1918500238369993,5.314820320061917,0.5302177958490287,0.8418803418803426,4.868305033571829
ID125390,125390,0,1.0,8.9396502951578,10.63374084707813,0.0,0.0,0,0.8831414463270361,1,,5426.148514851485,5418.0,4994.0,5700.0,1096082.0,126.85392438593189,-0.9752090653296865,-3365.290764170921,-0.008421259530079505,-0.006956371125950558,0.9702733355470444,0.8600611525092682,1.084275748282929,1.1281445891565118,2.450250049005,5.8683169838442035,0.8941145065448338,0.9782608695652172,3.748938891964593
