frame,x,y,z,capsule_radius,angle_xy,angle_z,velocity
0,2.485094900000001,0.2609802400000003,-2.7728625,4.431303437449898,0.660493016242981,18.20030944261507,
1,2.492824260000001,0.7134852399999998,-2.6117332749999997,4.431303437449898,20.543148040771484,1.1625764724293313,22.87614017976063
2,2.43176952,1.608398119999999,-2.28181687,4.431303437449898,12.952228546142578,10.534087876592846,45.51149410909199
3,2.182510405,2.4270101349999997,-2.400932975,4.431303437449898,30.14061737060547,3.637792150782723,41.14143471921972
4,1.77271506,3.18620351,-2.45033338,4.431303437449898,58.4282112121582,18.303999268380434,41.149779109121994
5,1.3646342749999998,3.7335624899999993,-2.05245547,4.431303437449898,71.90869903564453,10.434337252588122,37.62925151965299
6,0.8872303149999996,3.98948641,-1.7856903750000002,4.431303437449898,79.937255859375,18.31022471262045,28.75241130624305
7,0.005366949999999537,3.9195275850000004,-0.839150155,4.431303437449898,12.791384018413062,,61.694066716598385
8,-0.668192355,3.70503961,0.26197131,4.431303437449898,93.46353149414062,21.582025486230407,62.309222836317154
9,-1.1392136049999997,3.5273340149999997,0.43992578000000004,4.431303437449898,117.06330871582033,22.536602924695497,25.426435162577377
10,-1.7819899499999998,3.166582365,0.62972162,4.431303437449898,123.19231414794922,14.947553769606815,36.24449738674352
11,-2.3254440600000006,2.6105977350000003,0.88334117,4.431303437449898,137.13595581054688,4.901878596314878,38.942487817319964
12,-2.9266604250000006,1.7881118799999998,0.8135215,4.431303437449898,146.59181213378906,23.21775311638346,48.62785903871255
13,-3.2566421350000003,1.0377870649999998,1.028263125,4.431303437449898,154.23773193359375,9.952657630589563,40.3496403321813
14,-3.17611133,0.23501335999999995,1.077192741666667,4.431303437449898,178.02003479003906,59.6905327108572,38.489770687481105
15,-3.279898495,-0.7230195050000003,0.646315645,4.431303437449898,176.40281677246094,87.3858728604966,50.26581989377593
16,-3.27788921,-1.3403649600000005,0.21543854833333337,4.431303437449898,23.125375747680664,87.45731712663503,35.849727952340665
17,-2.9064746649999997,-1.9805136400000003,0.0,4.431303437449898,57.587059020996094,88.55017507684498,36.705386632291685
18,-2.5202645299999995,-2.5844657300000002,-0.526628765,4.431303437449898,50.5637321472168,54.280168465277,42.35832064310515
19,-1.9126730549999995,-3.1458013,-1.579886295,4.431303437449898,72.3354721069336,82.37357106917273,63.77426970582704
20,-1.25540085,-3.577538435,-2.186576455,4.431303437449898,100.30306243896484,15.137387061594401,47.295967224985766
21,-0.8255438550000003,-3.5535446850000003,-2.4157914799999998,4.431303437449898,102.4802017211914,14.96891243186298,23.225809783082177
22,-0.09367584499999992,-3.2760067399999997,-2.827679765,4.431303437449898,174.6150665283203,4.256608693076096,42.11823478438334
23,0.698140005,-2.7250203249999996,-3.3282201149999997,4.431303437449898,146.9733123779297,10.501249276147428,51.751609170242396
24,1.1053343699999996,-2.10886135,-3.62457079,4.431303437449898,149.8208770751953,10.842540906733404,37.89479576848321
25,1.52306835,-1.4896967349999999,-3.61320806,4.431303437449898,169.70480346679688,15.425813429594722,35.571001787067836
26,1.897891285,-0.8719315399999998,-3.33771651,4.431303437449898,179.50086975097656,11.241921643473194,36.82469541577242
27,2.1471615349999995,-0.2570490000000003,-3.2544813099999996,4.431303437449898,11.416698455810549,10.115976876216932,31.842308954774666
28,2.2539782299999995,0.5307051249999999,-3.3666858349999997,4.431303437449898,16.169769287109375,4.514748796318306,38.23059949112229
29,2.23105297,1.343110935,-2.956496035,4.431303437449898,20.67889404296875,7.056422654710095,43.351237528121914
30,2.051943705,2.135075665,-2.63973865,4.431303437449898,27.99588394165039,0.441926816896939,41.50303934789647
31,1.7141379399999996,2.9906835099999998,-2.6063787599999997,4.431303437449898,55.60459518432617,47.87662385311173,43.8325612708083
32,1.2683178200000005,3.62852401,-2.260866975,4.431303437449898,69.09256744384766,15.27462198886466,40.545444295087634
33,0.43160853000000055,3.9457107200000006,-1.9894908999999998,4.431303437449898,88.7652587890625,12.182428295522278,44.5266059487323
34,-0.6175228649999998,3.8231878650000004,-1.9238396399999997,4.431303437449898,12.852709654490178,,50.395232063812344
35,-1.4739009049999998,3.60252101,-1.8775620799999997,4.431303437449898,117.71116638183594,10.344815910913368,42.16958584311701
36,-2.215929085,3.3897987849999995,-1.8312845199999999,4.431303437449898,126.32972717285156,2.2561962573733307,36.823972322419344
37,-2.887827035,2.480808925,-2.1351094649999998,4.431303437449898,154.37298583984375,82.8324746462658,55.737053101489536
38,-3.01012807,1.7147608549999998,-2.0517276583333333,4.431303437449898,115.40886688232422,85.62377565001556,37.1532254880084
39,-3.2023951449999997,1.2801253349999997,-1.2310365949999997,4.431303437449898,164.23336791992188,87.0270335143894,45.1605471871713
40,-3.618383165,0.46688668499999997,-0.41034553166666643,4.431303437449898,82.92431860053094,,58.4752783408103
41,-3.65597077,-0.39852615999999985,0.0,4.431303437449898,-79.9714007894666,,45.643190641388586
42,-3.4917973150000003,-1.2420388599999996,0.0,4.431303437449898,24.52645301818848,0.0,40.920990139367696
