LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID131971,131971,3,0.8600000143051147,11.862606956232812,6.154045645585996,0.0,0.6422944143414497,22,0.6712907826590641,1,,5586.6551724137935,5699.0,4360.0,6131.0,648052.0,354.8603179806969,-0.9738799269420643,-1173.965816974322,-9.581817831975941E-4,-0.012733540952911212,0.7845389183260398,0.5740435783498455,1.5997092017110728,1.366688780982948,1.4157000283140007,6.695622687587081,0.39682512363709044,0.7959183673469392,5.627368456839419
ID131585,131585,3,0.8100000023841858,12.4648760936411,11.784410970557376,0.0,0.02919520065188408,1,0.6434606380614102,1,,5710.555555555556,5719.0,5369.0,6045.0,616740.0,129.57604005279384,-0.9746693534955561,-3391.5223992278466,0.027234046276574345,0.0077792737803974955,0.9209342634648331,0.4730638553461201,0.30876170979276985,1.946744087626449,1.300750026014999,5.049914002861031,0.6409671061389384,0.8847736625514403,4.427790465644981
ID131716,131716,3,0.949999988079071,13.197670481884535,6.427909824868384,0.0,0.20436640456318855,7,0.5903941461742868,1,,4972.602272727273,4981.0,4219.0,5761.0,437589.0,370.0842258833101,-0.9750674447539589,-1050.9474767553302,0.0039765688418755135,0.03213398788331152,1.0042937769191544,0.34790413018637906,0.9235538043954963,2.8866969080853813,1.0950500219010009,6.234460497193602,0.35403489288016715,0.7768240343347641,5.957744829194563
ID131787,131787,3,1.0,9.922958057187554,7.438708783095802,0.0,0.32114720717072487,11,0.6538516778933048,1,,5740.218181818182,5751.0,5417.0,6088.0,631424.0,130.82317934351164,-0.9754555985348875,-3487.6167591316203,0.0070950698570271115,-0.003778463866058962,0.8333286068700881,0.5422063705681942,1.3818308082585737,1.5369214603598593,1.3431000268620017,4.577088294661918,0.8056374408208178,0.9446808510638303,3.949436280636116
ID131657,131657,3,0.9800000190734863,14.187488726350066,10.674269513135606,0.0,0.11678080260753632,4,0.5302481759416101,1,,5313.246575342466,5311.0,4949.0,5716.0,387867.0,177.19290969181938,-0.974795019413343,-2319.3728074221553,0.006553343719694512,0.023677216599727713,0.7779935930913434,0.3950006549161067,-1.3021599137430588,1.969600767514119,0.883300017666,4.091354383391289,0.6631074477834938,0.9299363057324843,4.353243689358781
ID131855,131855,3,0.9300000071525574,12.21484288944397,11.574213952220086,0.0,0.4379280097782612,15,0.6389556073661262,1,,5705.392523364486,5709.0,5395.0,5981.0,610477.0,125.31979899059948,-0.9744603342456348,-3474.1198064775126,0.01999061975079589,0.01736573136092276,0.806993180898189,0.5339001484678515,0.3908074301358112,1.511505818483176,1.2826000256520005,5.037412449647014,0.6351643084496881,0.9021276595744678,4.447970405706312
ID132108,132108,3,0.9200000166893005,13.656458469897917,11.727916783945851,0.0,0.8466608189046383,29,0.5821824229459592,1,,5221.886363636364,5321.0,4193.0,5780.0,459526.0,374.01571765541024,-0.9747714387450567,-1078.891745860383,0.0023790529902335744,-0.014416039745141912,0.9058463949499945,0.41019618534260976,-1.038233294940812,2.2083247658517373,1.0648000212960003,5.293686842516545,0.4774868577507075,0.846153846153846,5.1300809804573575
