LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID131585 ? ID131607,3,131585,131607,1.028823190650662,34.47103476725439,34.742327362405774,1.0143092184588791,0.04379280097782612,12.970516192279453,11.745246084349667,0.0,
ID131971 ? ID131991,3,131971,131991,2.326723021653108,42.63119185179826,52.24694232466224,1.525359964615929,0.6568920146673918,11.449471701466242,6.795138475589763,0.0,
ID131607 ? ID131632,3,131607,131632,0.6975768369157178,29.31884017433049,28.607806610912274,0.8352106542158797,0.0729880016297102,13.724718566202451,11.370505566526294,0.0,
ID131821 ? ID131838,3,131821,131838,1.279864528985979,2.4032814435885013,38.74989562525399,1.1313109780188553,0.39413520880043507,10.907220588777024,10.357012557444676,0.0,
ID131952 ? ID131971,3,131952,131971,1.4164852529941687,16.280155334624485,40.76566810378498,1.1901618599981134,0.6276968140155077,12.439732695349377,6.299122158149883,0.0,
ID132028 ? ID132049,3,132028,132049,1.7569125422945204,12.361047514281113,45.40081062545633,1.3254857759683882,0.744477616623044,11.425023864250235,10.434131771007985,0.0,
ID131768 ? ID131787,3,131768,131787,2.5316058504064887,26.325735806205145,54.498754973634334,1.5911020867331198,0.30654960684478283,10.185237761386883,6.687635671230696,0.0,
ID131933 ? ID131952,3,131933,131952,1.050638290022244,10.533386995032336,35.10873225839709,1.0250064829171783,0.5985016133636236,13.401627815576745,6.782742753316276,0.0,
ID131632 ? ID131657,3,131632,131657,0.17596095777240903,3.4793102636230504,14.368012402439346,0.41947700505797575,0.10218320228159428,14.080384783918582,10.854599724023121,0.0,
ID131803 ? ID131821,3,131803,131821,2.084693638191518,14.82562368233953,49.45493736179271,1.4438468195038967,0.364940008148551,10.290569337548195,9.22759185964752,0.0,
ID131991 ? ID132006,3,131991,132006,1.3436393436677172,10.171423550617252,39.703600439641754,1.1591545814375739,0.6860872153192759,10.878681692847634,7.993954188847196,0.0,
ID132049 ? ID132071,3,132049,132071,1.8989619813862695,5.886252646528956,47.20050775720483,1.378028294842406,0.7736728172749281,12.281935441968304,11.473120256575204,0.0,
ID132090 ? ID132108,3,132090,132108,0.4224425620044982,42.68377019173712,22.262419881085545,0.6499558154247858,0.8320632185786963,13.424740053602285,11.95577028084807,0.0,
ID131917 ? ID131933,3,131917,131933,1.032058474881481,19.988657155898917,34.79691063676278,1.0159027881059688,0.5693064127117395,14.048291262487252,7.556517943514813,0.0,
ID131695 ? ID131716,3,131695,131716,2.5430004017508843,16.965620607844997,54.62126450147319,1.594678776980143,0.1897688042372465,13.696207106787764,7.050172899514323,0.0,
ID131716 ? ID131734,3,131716,131734,1.3217394223076706,10.715419492155212,39.37870748677573,1.1496692664882673,0.2189640048891306,12.71763354774429,6.111683011586916,0.0,
ID131902 ? ID131917,3,131902,131917,4.501476219258788,6.5963994934782555,72.67181645855709,2.121668263244466,0.5401112120598555,14.265772559811722,9.05165308488516,0.0,
ID132071 ? ID132090,3,132071,132090,0.23188595941250245,11.225061509311761,16.49399133784882,0.4815453866589342,0.8028680179268122,12.978266201619832,12.07475875721528,0.0,
ID131870 ? ID131887,3,131870,131887,1.0717304243965784,39.05145775453725,35.45939450546485,1.0352441375813621,0.4817208107560873,13.829107029229851,11.195375948452309,0.0,
ID131674 ? ID131695,3,131674,131695,1.4543676125243727,10.362653347870438,41.307188158422456,1.2059716466502737,0.16057360358536243,14.302777542619209,8.2656649340294,0.0,
ID131787 ? ID131803,3,131787,131803,1.312486145437219,12.744103380460764,39.24062351056835,1.1456378770960827,0.3357448074966669,9.943631646391129,8.011154535170832,0.0,
ID131751 ? ID131768,3,131751,131768,0.7071620874935275,23.64964093390879,28.80368283693652,0.8409292999375914,0.27735440619289875,10.823103120427838,5.747549496984783,0.0,
ID131838 ? ID131855,3,131838,131855,1.5702580074601373,13.977834606522427,42.92141628041221,1.2530993605696785,0.42333040945231915,11.706225313748165,11.20832781753013,0.0,
ID131734 ? ID131751,3,131734,131751,1.1354604709853993,12.272315851528655,36.49846042045468,1.0655798754600236,0.24815920554101467,11.718142694436754,5.676996316454712,0.0,
ID131855 ? ID131870,3,131855,131870,1.88762551397081,19.40404731840113,47.05940751143081,1.3739088448550034,0.4525256101042032,12.900677526400305,11.613421467362931,0.0,
ID132006 ? ID132028,3,132006,132028,1.8935543553295797,17.69675610672272,47.133253997157446,1.376064807823229,0.7152824159711599,10.88535727474623,9.219796918823349,0.0,
ID131560 ? ID131585,3,131560,131585,2.2673558096315345,NaN,51.57608519992149,1.5057741562503768,0.01459760032594204,12.01422381892413,11.181292839756864,0.0,
ID131657 ? ID131674,3,131657,131674,3.3454616347386925,14.164783581854902,62.649348997104575,1.8290603146803806,0.13137840293347836,14.299150039948746,9.766581703517073,0.0,
ID131887 ? ID131902,3,131887,131902,0.41498218229551753,8.67694942479737,22.064965904782824,0.6441911069671155,0.5109160114079714,14.146530843219775,10.424840016529156,0.0,
