tif_name,frame,bug_xy,innerback_xy,innerback_radius,innerback_radius_max,ellipse_center,ellipse_width,ellipse_height,ellipse_major,ellipse_minor,ellipse_angle,ellipse_angle_adjust,ellipse_center_intensity,ellipse_mean_intensity,area_ratio,z_sign,z_center,center,center_left,center_right,trackmate_ellipse_center,trackmate_ellipse_major,trackmate_ellipse_minor,trackmate_ellipse_angle,trackmate_z
I15_entry_0002.nd2 - C=0-1_pair45_407_475,10,[5.02112659 5.50373462],[5.72534835 5.67092689],3.3143053184620848,3.548699292430932,"(45.93803787231445, 50.7669677734375)",5.8783416748046875,15.87655258178711,15.87655258178711,5.8783416748046875,157.01365661621094,4.311201605343556,37311.0,35024.18823529412,0.9140582855604718,1,0.9084504654391798,[5.05318417 5.58436646 0.90845047],[5.24924545 6.00551308 0.80753372],[4.90827751 5.24748222 0.7826003 ],[5.02112659 5.50373462],1.7527350935324688,0.996910959581523,1.1673575708757695,2.879496923549267
I15_entry_0002.nd2 - C=0-1_pair45_407_475,11,[4.87887555 5.05050206],[5.76507326 5.69823969],3.3108171870079044,3.548699292430932,"(44.8541145324707, 46.407615661621094)",5.380801677703857,9.858325958251953,9.858325958251953,5.380801677703857,130.2192840576172,3.8435515831900777,42394.0,37225.94,0.9121023111775225,1,0.654285880599522,[4.9339526  5.10483772 0.65428588],[5.19391312 5.31347828 0.        ],[4.76938816 4.98938816 0.        ],[4.87887555 5.05050206],1.3437481103318216,1.0246558874308829,0.8912408598977373,3.0646947186702738
I15_entry_0002.nd2 - C=0-1_pair45_407_475,12,[4.76339798 4.80205431],[5.74332811 5.76558495],3.3079076010807285,3.548699292430932,"(43.62657928466797, 44.05351257324219)",4.934624671936035,6.318296909332275,6.318296909332275,4.934624671936035,19.62849235534668,1.913378145598233,45469.0,37607.05405405405,0.8575812106300177,1,0.4370690946264091,[4.79892372 4.84588638 0.43706909],[nan nan  0.],[nan nan  0.],[4.76339798 4.80205431],1.1606995095545145,0.8919096471840327,1.3600738768255942,2.2201850293497856
I15_entry_0002.nd2 - C=0-1_pair45_407_475,13,[5.12039768 5.30373102],[5.72050841 5.85880679],3.291566390898371,3.548699292430932,"(44.84111785888672, 45.53537368774414)",3.7675254344940186,5.96654748916626,5.96654748916626,3.7675254344940186,136.2018280029297,3.9479666726810327,38569.0,34771.179487179485,0.8212943333074122,1,0.0,[4.93252296 5.00889111 0.        ],[nan nan  0.],[nan nan  0.],[5.12039768 5.30373102],1.926048794629892,0.8731190861117027,1.0296654037551891,2.108817976701201
I15_entry_0002.nd2 - C=0-1_pair45_407_475,14,[5.51833339 6.01115085],[5.64985004 5.96981284],3.296827756039192,3.548699292430932,"(50.8564338684082, 55.27525329589844)",4.244790554046631,14.447237968444824,14.447237968444824,4.244790554046631,167.3133544921875,4.490965245240013,29254.0,30758.345454545455,0.8097177005233167,-1,-0.2974465081104931,[ 5.59420773  6.08027786 -0.29744651],[5.67541908 6.45750824 0.        ],[5.50658211 5.75556084 0.        ],[5.51833339 6.01115085],1.3957422789633744,0.5456499903774727,1.3469717938094017,-0.636618093046021
I15_entry_0002.nd2 - C=0-1_pair45_407_475,15,[5.68333339 6.27120225],[5.60142153 6.03898946],3.264247577106932,3.548699292430932,"(50.13042068481445, 58.01688003540039)",6.52000617980957,13.29798698425293,13.29798698425293,6.52000617980957,20.191373825073242,1.9232022805434263,31092.0,31384.923076923078,"[0.48460752 0.48460752 0.48460752 0.48460752 0.48460752 0.48460752
 0.48460752 0.48460752]",-1,-1.3928368519214906,[ 5.51434628  6.3818568  -1.39283685],[ 5.71828377  6.09416172 -0.11681027],[nan nan  0.],[5.68333339 6.27120225],1.3441029949710535,0.7565484986394798,1.4183665809428827,-1.5696525833750101
I15_entry_0002.nd2 - C=0-1_pair45_407_475,16,[5.91820376 7.18524081],[5.587698   6.14651588],3.228954170858904,3.548699292430932,"(53.443824768066406, 67.70406341552734)",4.1177778244018555,7.793642044067383,7.793642044067383,4.1177778244018555,23.629444122314453,1.9832079271453056,40555.0,35328.84444444445,0.8926665705169348,1,0.06411580812976148,[5.87882072 7.44744698 0.06411581],[nan nan  0.],[5.83120472 7.70099197 0.        ],[5.91820376 7.18524081],1.812857082768868,0.8682585036997738,1.923581625736932,2.0803248353168833
I15_entry_0002.nd2 - C=0-1_pair45_407_475,17,[5.73520331 7.51063016],[5.55221388 6.14310039],3.231338923156549,3.548699292430932,"(52.29553985595703, 68.5128402709961)",5.222630977630615,9.5524320602417,9.5524320602417,5.222630977630615,87.37983703613281,3.0958621829314974,40729.0,36763.489795918365,0.8932537848430605,1,0.5761491388639506,[5.75250938 7.53641243 0.57614914],[nan nan  0.],[5.5  7.59 0.  ],[5.73520331 7.51063016],1.404820336353327,0.9875124433338331,-0.0034307320769271,2.817833769959379
I15_entry_0002.nd2 - C=0-1_pair45_407_475,18,[5.38129428 7.31090324],[5.54684376 6.12181284],3.253906901695409,3.548699292430932,"(48.84539031982422, 66.81562805175781)",6.784547805786133,14.92920970916748,14.92920970916748,6.784547805786133,131.2691192626953,3.861874664122041,37016.0,35069.08235294118,0.8673641818658481,1,1.4058411211599173,[5.37299294 7.34971909 1.40584112],[5.71951828 7.61487068 0.43645808],[5.09871845 7.11128197 0.65009954],[5.38129428 7.31090324],1.6202036748263178,0.9068936077382854,0.626792466421419,2.310391726994583
I15_entry_0002.nd2 - C=0-1_pair45_407_475,19,[5.06754907 6.59982033],[5.55858845 6.07259172],3.262772344249417,3.548699292430932,"(46.28138732910156, 60.380393981933594)",6.863619804382324,17.723011016845703,17.723011016845703,6.863619804382324,145.02081298828125,4.101886997359362,35981.0,34366.49541284404,0.94725732371719,1,1.451460762886554,[5.09095261 6.64184334 1.45146076],[5.38183048 7.06586098 0.90248676],[4.85192886 6.2730225  1.39361217],[5.06754907 6.59982033],1.6157169436312266,1.01577304217992,0.9501885612654678,3.0048825432985122
I15_entry_0002.nd2 - C=0-1_pair45_407_475,20,[4.77934584 5.75632405],[5.55830276 6.04586837],3.269552903983536,3.548699292430932,"(43.96153259277344, 52.77409362792969)",7.104267120361328,15.144619941711426,15.144619941711426,7.104267120361328,157.74925231933594,4.32404017232661,37401.0,34836.552083333336,0.9348879203385646,1,1.5925837438919404,[4.83576859 5.8051503  1.59258374],[5.03359268 6.2206514  0.66556842],[4.71808792 5.44640152 0.87342339],[4.77934584 5.75632405],1.679263953703234,1.0606955545731138,1.3152413123771656,3.3124814070114468
I15_entry_0002.nd2 - C=0-1_pair45_407_475,21,[4.84779698 5.15862074],[5.59672555 6.00191818],3.2783760366140102,3.548699292430932,"(43.815704345703125, 47.34402084350586)",7.4683380126953125,8.746447563171387,8.746447563171387,7.4683380126953125,67.93582153320312,2.7565000925965535,39727.0,37149.61224489796,"[0.71145481 0.71145481 0.71145481 0.71145481 0.71145481 0.71145481
 0.71145481 0.71145481]",1,1.8127768834553724,[4.81972748 5.20784229 1.81277688],[5.08200008 5.14799992 0.        ],[nan nan  0.],[4.84779698 5.15862074],1.2995291704699563,1.0814287467340473,1.5153708603414715,3.3492919022615846
I15_entry_0002.nd2 - C=0-1_pair45_407_475,22,[4.92820215 4.93311029],[5.63392013 6.04727265],3.2719080657540776,3.548699292430932,"(45.22700881958008, 45.29767608642578)",5.276002407073975,6.255715370178223,6.255715370178223,5.276002407073975,164.3380889892578,4.439037066092886,45384.0,36848.108695652176,0.8486934178781742,1,0.6023740431067601,[4.97497097 4.98274437 0.60237404],[nan nan  0.],[nan nan  0.],[4.92820215 4.93311029],1.102206717137648,0.9700487398465422,-1.498001642542724,2.7046719088312043
I15_entry_0002.nd2 - C=0-1_pair45_407_475,23,[5.1780913  5.16047491],[5.6440552 6.0239606],3.274261533467662,3.548699292430932,"(nan, nan)",,,,,,,,,,0,0.0,[nan nan  0.],[nan nan nan],[nan nan nan],[5.1780913  5.16047491],1.9838914731108053,0.7458336597447908,1.360164493918256,0.0
I15_entry_0002.nd2 - C=0-1_pair45_407_475,24,[5.56769236 5.97074365],[5.64012665 6.00740047],3.2710250788089046,3.548699292430932,"(50.92975616455078, 54.62820053100586)",4.252850532531738,15.135643005371094,15.135643005371094,4.252850532531738,177.70590209960938,4.672349418659785,28470.0,30464.275862068964,0.8208753604452486,-1,-0.3012392587804307,[ 5.60227318  6.00910206 -0.30123926],[ 5.62982227  6.42746746 -0.33777671],[ 5.61868187  5.67495289 -0.33641768],[5.56769236 5.97074365],1.8399468142851227,0.6198462109656578,1.475779759619921,-0.9607801984512214
I15_entry_0002.nd2 - C=0-1_pair45_407_475,25,[5.71497883 6.42168796],[5.63497308 6.02653695],3.272496591357497,3.548699292430932,"(50.18334197998047, 59.14276885986328)",6.113844871520996,15.936999320983887,15.936999320983887,6.113844871520996,24.3646183013916,1.9960391371458481,31251.0,31389.05,"[0.47042636 0.47042636 0.47042636 0.47042636 0.47042636 0.47042636
 0.47042636 0.47042636]",-1,-1.1936043689453655,[ 5.52016762  6.50570457 -1.19360437],[ 5.79776798  6.16060047 -0.22100063],[5.26214153 6.93158321 0.        ],[5.71497883 6.42168796],1.9938486746864068,1.298519874208031,1.3051358103512865,-3.5291768891039577
I15_entry_0002.nd2 - C=0-1_pair45_407_475,26,[5.77919053 7.16707626],[5.6628633  6.10442149],3.277200991401852,3.548699292430932,"(52.27790069580078, 67.14176940917969)",5.420773029327393,9.770173072814941,9.770173072814941,5.420773029327393,48.537742614746094,2.4179397469077775,40495.0,35772.23333333333,0.8895049354528609,1,0.6742320773583446,[5.75056908 7.38559464 0.67423208],[6.01652172 7.23608688 0.        ],[5.61 7.59 0.  ],[5.77919053 7.16707626],1.5402080519520567,0.9688931782459979,2.415699002023144,2.697248473081623
I15_entry_0002.nd2 - C=0-1_pair45_407_475,27,[5.56591062 7.41820333],[5.65751679 6.14251589],3.2624772176290997,3.548699292430932,"(49.92885971069336, 67.72576141357422)",6.452578544616699,13.254838943481445,13.254838943481445,6.452578544616699,110.53129577636719,3.499931364588206,37753.0,35586.769230769234,0.9378705811715716,1,1.218278164921431,[5.49217457 7.44983376 1.21827816],[5.87097515 7.60418221 0.23626381],[5.1740086  7.36164124 0.22582974],[5.56591062 7.41820333],1.5985971534141177,1.0569862326942527,0.3670387282712928,3.286594611864272
I15_entry_0002.nd2 - C=0-1_pair45_407_475,28,[5.237381   7.05373023],[5.59346516 6.2312464 ],3.2438301096086213,3.548699292430932,"(47.97181701660156, 64.62366485595703)",7.4376397132873535,17.077756881713867,17.077756881713867,7.4376397132873535,140.71839904785156,4.02679570831516,35985.0,34426.19642857143,0.9422627195891016,1,1.7938931660060602,[5.27689987 7.10860313 1.79389317],[5.61371487 7.4939959  1.11454467],[5.00901363 6.79179714 1.13412699],[5.237381   7.05373023],1.692638505349163,1.0969184040752848,0.901322858130339,3.440957523744604
I15_entry_0002.nd2 - C=0-1_pair45_407_475,29,[4.88711993 6.44915211],[5.53191753 6.20249319],3.2786697321162,3.548699292430932,"(44.48823547363281, 58.815853118896484)",8.027983665466309,16.738513946533203,16.738513946533203,8.027983665466309,153.27915954589844,4.246022335560521,36297.0,34434.44736842105,0.9143533351232218,1,2.167601623620884,[4.8937059  6.46974384 2.16760162],[5.12330379 6.92024937 1.20594951],[4.71700153 6.10256706 1.07778616],[4.88711993 6.44915211],1.7352058082755777,1.0641364638637787,0.9769924083313036,3.336574688618213
I15_entry_0002.nd2 - C=0-1_pair45_407_475,30,[4.6983844  5.75030618],[5.48901322 6.21178103],3.275143647856654,3.548699292430932,"(42.89651107788086, 52.65301513671875)",7.577027797698975,12.233135223388672,12.233135223388672,7.577027797698975,145.340087890625,4.107459395624243,37605.0,35230.49397590361,0.9272081375885068,1,1.8801132505237046,[4.71861622 5.79183167 1.88011325],[4.94115406 6.11203865 0.02428997],[4.58716373 5.57716373 0.        ],[4.6983844  5.75030618],1.4859028471490754,1.083498730089762,1.1226156027727248,3.41768890224129
I15_entry_0002.nd2 - C=0-1_pair45_407_475,31,[4.57953653 5.4146253 ],[5.48114452 6.28862424],3.26837468668258,3.548699292430932,"(42.17656707763672, 49.31260299682617)",6.840523719787598,7.894567012786865,7.894567012786865,6.840523719787598,127.22803497314453,3.791344437918764,44354.0,38139.06,0.9195112707753889,1,1.438097712126722,[4.63942238 5.42438633 1.43809771],[4.86200008 5.58799992 0.        ],[nan nan  0.],[4.57953653 5.4146253 ],1.2250018149098292,1.1363737905589169,0.5857314981279017,3.288474626258173
I15_entry_0002.nd2 - C=0-1_pair45_407_475,32,[4.60166671 5.27787445],[5.48477731 6.28143858],3.2698473919736823,3.548699292430932,"(42.26551818847656, 48.45863342285156)",5.209493637084961,6.608343124389648,6.608343124389648,5.209493637084961,10.116482734680176,1.7473622592362257,46372.0,39014.21212121212,0.8506479466320689,1,0.5697157518225353,[4.649207   5.33044968 0.56971575],[nan nan  0.],[nan nan  0.],[4.60166671 5.27787445],1.2298955632954351,0.9539447506655296,1.554023080500006,2.6019315839613837
I15_entry_0002.nd2 - C=0-1_pair45_407_475,33,[5.02311426 5.85680617],[5.48251835 6.32562548],3.2577515555901537,3.548699292430932,"(nan, nan)",,,,,,,,,,0,0.0,[nan nan  0.],[nan nan nan],[nan nan nan],[5.02311426 5.85680617],1.7649922561034708,1.198371370592929,1.5992622831453307,0.0
I15_entry_0002.nd2 - C=0-1_pair45_407_475,34,[5.08979172 6.32576395],[5.53555792 6.38540507],3.266016976953432,3.548699292430932,"(46.597381591796875, 60.382957458496094)",3.713815212249756,13.72080135345459,13.72080135345459,3.713815212249756,10.238332748413086,1.7494889431694651,31570.0,31608.106382978724,"[0.77459028 0.77459028 0.77459028 0.77459028 0.77459028 0.77459028
 0.77459028 0.77459028]",-1,-0.04893538499853278,[ 5.12571198  6.64212532 -0.04893538],[5.19528107 6.29217674 0.        ],[5.08026497 7.03170921 0.        ],[5.08979172 6.32576395],1.5158069243447518,0.7799101710984978,1.6204827725543889,-1.675234607189033
I15_entry_0002.nd2 - C=0-1_pair45_407_475,35,[5.60656712 7.11004655],[5.68092598 6.41152784],3.2674907448985486,3.548699292430932,"(nan, nan)",,,,,,,,,,0,0.0,[nan nan  0.],[nan nan nan],[nan nan nan],[5.60656712 7.11004655],2.050027123528329,1.0209560859304598,1.5046989278074685,0.0
I15_entry_0002.nd2 - C=0-1_pair45_407_475,36,[5.88038637 7.8851546 ],[5.73511958 6.44153393],3.261001183884984,3.548699292430932,"(53.982662200927734, 72.25015258789062)",5.507750034332275,8.060593605041504,8.060593605041504,5.507750034332275,92.65947723388672,3.188009287702948,42732.0,37762.93023255814,"[0.78868134 0.78868134 0.78868134 0.78868134 0.78868134 0.78868134
 0.78868134 0.78868134]",1,0.717916558354859,[5.93809284 7.94751678 0.71791656],[nan nan  0.],[nan nan  0.],[5.88038637 7.8851546 ],1.2604006443824531,1.0357540579229003,0.0633471051258689,3.140118933417954
I15_entry_0002.nd2 - C=0-1_pair45_407_475,37,[5.96601228 7.8195027 ],[5.7676117  6.45608474],3.2438301096086213,3.548699292430932,"(54.0242805480957, 71.4113998413086)",6.419257640838623,10.792805671691895,10.792805671691895,6.419257640838623,132.72085571289062,3.887212245049164,39971.0,36543.229508196724,0.8729403412678651,1,1.1998000029791438,[5.94267086 7.85525398 1.1998    ],[6.19142845 8.10857155 0.        ],[5.76888618 7.7121991  0.        ],[5.96601228 7.8195027 ],1.4645932293829895,1.0599831838856886,0.7709080799055684,3.2874290730293465
I15_entry_0002.nd2 - C=0-1_pair45_407_475,38,[5.7710842  7.37800978],[5.74595024 6.40629615],3.2265676559941663,3.548699292430932,"(52.88120651245117, 67.37666320800781)",6.959921836853027,15.523199081420898,15.523199081420898,6.959921836853027,133.51072692871094,3.900998098431959,36778.0,34818.01063829787,0.9074344319791298,1,1.5075200477090283,[5.81693272 7.41143295 1.50752005],[6.18567802 7.73992989 0.85061088],[5.54548183 7.15180183 0.80991753],[5.7710842  7.37800978],1.6361096484333373,1.0161686778308014,0.8116533321151612,3.0075360710295413
I15_entry_0002.nd2 - C=0-1_pair45_407_475,39,[5.37800628 6.78401876],[5.68975824 6.3620555 ],3.2176024604058635,3.548699292430932,"(49.29668045043945, 62.27652359008789)",7.107931137084961,16.790416717529297,16.790416717529297,7.107931137084961,141.80905151367188,4.045831184838719,36656.0,34491.601851851854,0.9601695776557146,1,1.5947593074134083,[5.42263485 6.85041759 1.59475931],[5.74293205 7.24692139 1.00077433],[5.17601898 6.51223045 1.16561154],[5.37800628 6.78401876],1.7425117625139326,1.0146499832877318,0.9475888291748134,2.997355487776666
I15_entry_0002.nd2 - C=0-1_pair45_407_475,40,[5.15271434 6.12420641],[5.61624659 6.30612841],3.2292523612063886,3.548699292430932,"(47.39900207519531, 56.688743591308594)",6.4813151359558105,14.890504837036133,14.890504837036133,6.4813151359558105,151.71287536621094,4.218685519603075,36775.0,35006.788235294116,0.9037080060991999,1,1.2342645770556375,[5.21389023 6.2357618  1.23426458],[5.445      6.6        0.35924377],[5.06952572 5.9079438  0.84413553],[5.15271434 6.12420641],1.6973182555993374,1.0008275564210907,1.0115086004222589,2.9053524782957982
I15_entry_0002.nd2 - C=0-1_pair45_407_475,41,[4.94334269 5.66540974],[5.55374861 6.29756197],3.24827960661523,3.548699292430932,"(45.381839752197266, 51.87856674194336)",6.081517696380615,8.915949821472168,8.915949821472168,6.081517696380615,126.98651123046875,3.787129053387332,42971.0,37660.48,0.892306640111926,1,1.0160060428694875,[4.99200237 5.70664234 1.01600604],[5.23176926 5.89176926 0.        ],[nan nan  0.],[4.94334269 5.66540974],1.2869627641531485,1.1116350914595794,0.5307115116478908,3.411479952243085
I15_entry_0002.nd2 - C=0-1_pair45_407_475,42,[4.84178246 5.47122691],[5.45469675 6.3327428 ],3.2595244817380387,3.548699292430932,"(44.268409729003906, 50.531402587890625)",5.306358814239502,7.4509172439575195,7.4509172439575195,5.306358814239502,16.249143600463867,1.854397383252357,46150.0,37671.42222222222,0.8855976576356565,1,0.617353933128789,[4.86952507 5.55845428 0.61735393],[4.95 5.39 0.  ],[4.84496407 5.77316921 0.        ],[4.84178246 5.47122691],1.2288694717451645,1.0035342500347393,1.7816526061612177,2.923275734544335
I15_entry_0002.nd2 - C=0-1_pair45_407_475,43,[4.78080157 5.45675578],[5.33531191 6.35302093],3.2621820643089467,3.548699292430932,"(43.710479736328125, 49.60007095336914)",4.3535590171813965,9.596268653869629,9.596268653869629,4.3535590171813965,158.50863647460938,4.337293926123607,37871.0,34653.46551724138,0.792385705997939,1,0.16859853003021197,[4.80815277 5.4560078  0.16859853],[4.95 5.72 0.  ],[4.785 5.225 0.   ],[4.78080157 5.45675578],1.3923325783384037,0.7621862215769318,1.391238204460092,1.4894397910140675
I15_entry_0002.nd2 - C=0-1_pair45_407_475,44,[5.01922123 6.1995795 ],[5.32376582 6.34432792],3.2851243901857545,3.548699292430932,"(45.500423431396484, 57.25167465209961)",0.9976947903633118,51.52528762817383,51.52528762817383,0.9976947903633118,179.98916625976562,4.712199895947294,33066.0,32959.333333333336,[0. 0. 0. 0. 0. 0. 0. 0.],1,0.0,[5.00504658 6.29768421 0.        ],[nan nan  0.],[nan nan  0.],[5.01922123 6.1995795 ],1.691380965529947,1.0574353702913313,1.3954464837535354,3.289724341687428
I15_entry_0002.nd2 - C=0-1_pair45_407_475,45,[5.22972661 6.69567715],[5.26775152 6.37676361],3.276319430930918,3.548699292430932,"(nan, nan)",,,,,,,,,,0,0.0,[nan nan  0.],[nan nan nan],[nan nan nan],[5.22972661 6.69567715],2.054670576866521,1.0447599142383441,1.3772121176055911,0.0
I15_entry_0002.nd2 - C=0-1_pair45_407_475,46,[5.26042798 7.3286262 ],[5.25954092 6.3454856 ],3.270436288402045,3.548699292430932,"(47.85689163208008, 67.30509948730469)",4.178233623504639,9.204192161560059,9.204192161560059,4.178233623504639,15.972579002380371,1.8495704204213452,40709.0,36430.95348837209,0.8773595259384431,1,0.09066688957190117,[5.26425808 7.40356094 0.09066689],[5.37883358 7.19357384 0.        ],[5.21357426 7.688834   0.        ],[5.26042798 7.3286262 ],1.4543613444562775,0.8768619619796936,1.8761051634263133,2.1308466710997402
I15_entry_0002.nd2 - C=0-1_pair45_407_475,47,[5.34077783 7.42011119],[5.27342045 6.29191573],3.286589590022301,3.548699292430932,"(48.744815826416016, 67.94007873535156)",5.537058353424072,10.123456001281738,10.123456001281738,5.537058353424072,76.39801788330078,2.904193280856004,40289.0,36306.46428571428,0.9085779855940415,1,0.7327242264290499,[5.36192974 7.47340866 0.73272423],[5.665 7.425 0.   ],[5.13652172 7.56608688 0.        ],[5.34077783 7.42011119],1.411590093163541,0.9753814503862523,2.8883253070618697,2.7390329298953278
I15_entry_0002.nd2 - C=0-1_pair45_407_475,48,[5.32606604 7.36655676],[5.32039521 6.2834458 ],3.311398797409757,3.548699292430932,"(48.132301330566406, 67.35099792480469)",5.881263732910156,14.641534805297852,14.641534805297852,5.881263732910156,118.75798034667969,3.643514096863174,38225.0,35434.3,0.916736554584038,1,0.9099815825427306,[5.29455315 7.40860977 0.90998158],[5.68630184 7.61092209 0.44705558],[4.99578648 7.27667221 0.59814933],[5.32606604 7.36655676],1.7749292439991275,0.9243499177975074,0.5319448967681879,2.4170745550288872
