 ,Label,Area,Mean,Min,Max,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,image152.tif,7804,255,255,255,105.602,94.093,84.672,106.231,521,385,67.297,96.142
