 ,Label,Area,Mean,Min,Max,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,image154.tif,5579.000,255,255,255,86.480,82.139,72.551,88.057,586,437,74.859,83.680
2,image156.tif,6394.000,255,255,255,93.388,87.175,75.856,94.578,408,530,70.224,88.092
3,image158.tif,5557.000,255,255,255,86.730,81.580,137.129,88.837,298,403,148.815,83.482
4,image160.tif,5189.000,255,255,255,84.836,77.878,81.546,86.683,588,418,78.690,79.876
5,image162.tif,6252.000,255,255,255,91.176,87.307,137.056,92.779,385,460,97.431,87.530
6,image164.tif,5993.000,255,255,255,92.389,82.591,92.886,93.744,483,287,33.690,82.000
7,image166.tif,0.934,255,255,255,1.123,1.060,63.470,1.154,502,437,42.397,1.074
